0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.048281288146972656e+01,4.773679673671722412e-01,1.139173209667205811e-01,4.246712327003479004e-01,8.091529846191406250e+01
1.000000000000000000e+03,3.251979112625122070e+00,2.418154001235961914e+00,2.699019908905029297e+00,2.392957210540771484e+00,5.497785091400146484e+00
2.000000000000000000e+03,7.182511091232299805e-01,7.868240475654602051e-01,6.657023727893829346e-02,7.550884485244750977e-01,1.264521718025207520e+00
3.000000000000000000e+03,4.036230444908142090e-01,4.631528258323669434e-01,4.673384502530097961e-02,4.515942037105560303e-01,6.530112624168395996e-01
4.000000000000000000e+03,2.344131320714950562e-01,2.972677052021026611e-01,1.497265044599771500e-02,2.901490628719329834e-01,3.352630734443664551e-01
5.000000000000000000e+03,2.067880034446716309e-01,2.686819434165954590e-01,2.948459610342979431e-02,2.567212879657745361e-01,2.722641825675964355e-01
6.000000000000000000e+03,1.867827624082565308e-01,2.495125085115432739e-01,3.434275463223457336e-02,2.342526912689208984e-01,2.290231138467788696e-01
7.000000000000000000e+03,1.691358089447021484e-01,2.309354543685913086e-01,4.322904348373413086e-02,2.137944102287292480e-01,1.885843575000762939e-01
8.000000000000000000e+03,1.602376103401184082e-01,2.195500433444976807e-01,5.240905284881591797e-02,2.022699117660522461e-01,1.667214035987854004e-01
9.000000000000000000e+03,1.502399742603302002e-01,2.085785269737243652e-01,5.655456706881523132e-02,1.902638673782348633e-01,1.455629318952560425e-01
1.000000000000000000e+04,1.095792874693870544e-01,1.664047986268997192e-01,5.167752131819725037e-02,1.494599282741546631e-01,7.077488303184509277e-02
1.100000000000000000e+04,9.114107489585876465e-02,1.393656432628631592e-01,5.251225456595420837e-02,1.252964586019515991e-01,4.738993942737579346e-02
1.200000000000000000e+04,8.157633244991302490e-02,1.213627681136131287e-01,5.040177330374717712e-02,1.101874858140945435e-01,4.435330256819725037e-02
1.300000000000000000e+04,7.904727756977081299e-02,1.182832866907119751e-01,4.603328928351402283e-02,1.073526740074157715e-01,4.451983049511909485e-02
1.400000000000000000e+04,7.888302952051162720e-02,1.222088932991027832e-01,4.260085523128509521e-02,1.066497191786766052e-01,4.407265409827232361e-02
1.500000000000000000e+04,7.960092276334762573e-02,1.274421364068984985e-01,4.171458259224891663e-02,1.060672402381896973e-01,4.317970946431159973e-02
1.600000000000000000e+04,8.113491535186767578e-02,1.365676522254943848e-01,4.129920527338981628e-02,1.051983684301376343e-01,4.147442057728767395e-02
1.700000000000000000e+04,8.199039846658706665e-02,1.437835991382598877e-01,4.067840427160263062e-02,1.030711755156517029e-01,4.042840003967285156e-02
1.800000000000000000e+04,4.433214664459228516e-02,5.997985228896141052e-02,2.898310683667659760e-02,5.682643130421638489e-02,3.153919428586959839e-02
1.900000000000000000e+04,2.314284443855285645e-02,2.875212766230106354e-02,2.025168575346469879e-02,2.727265283465385437e-02,1.629490964114665985e-02
2.000000000000000000e+04,1.359495893120765686e-02,1.657913625240325928e-02,1.546354498714208603e-02,1.359083782881498337e-02,8.746316656470298767e-03
2.100000000000000000e+04,1.347168255597352982e-02,1.646377518773078918e-02,1.537022739648818970e-02,1.336974836885929108e-02,8.682976476848125458e-03
2.200000000000000000e+04,1.329411566257476807e-02,1.632070727646350861e-02,1.523236278444528580e-02,1.308369729667901993e-02,8.539697155356407166e-03
2.300000000000000000e+04,1.305437274277210236e-02,1.615159399807453156e-02,1.501962076872587204e-02,1.271386444568634033e-02,8.332410827279090881e-03
2.400000000000000000e+04,1.273335050791501999e-02,1.592201180756092072e-02,1.471419911831617355e-02,1.224216166883707047e-02,8.055032230913639069e-03
2.500000000000000000e+04,1.231531053781509399e-02,1.559386868029832840e-02,1.430681161582469940e-02,1.165717095136642456e-02,7.703389041125774384e-03
