0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.364637613296508789e-01,3.384596705436706543e-01,3.399431332945823669e-02,0.000000000000000000e+00,1.734010279178619385e-01
1.000000000000000000e+02,3.071771860122680664e-01,1.675677895545959473e-01,4.000884592533111572e-01,0.000000000000000000e+00,6.610524654388427734e-01
2.000000000000000000e+02,3.585932552814483643e-01,1.623564213514328003e-01,5.482541322708129883e-01,0.000000000000000000e+00,7.237624526023864746e-01
3.000000000000000000e+02,4.131787419319152832e-01,1.576305925846099854e-01,5.631679296493530273e-01,0.000000000000000000e+00,9.319165349006652832e-01
4.000000000000000000e+02,5.074715018272399902e-01,1.527978777885437012e-01,5.824640393257141113e-01,0.000000000000000000e+00,1.294624090194702148e+00
5.000000000000000000e+02,4.867562651634216309e-01,1.489303559064865112e-01,6.381001472473144531e-01,0.000000000000000000e+00,1.159994602203369141e+00
6.000000000000000000e+02,4.602387547492980957e-01,1.455471217632293701e-01,7.448837757110595703e-01,0.000000000000000000e+00,9.505240321159362793e-01
7.000000000000000000e+02,5.184996128082275391e-01,1.399931609630584717e-01,8.771879673004150391e-01,0.000000000000000000e+00,1.056817412376403809e+00
8.000000000000000000e+02,6.389298439025878906e-01,1.315975487232208252e-01,1.094799995422363281e+00,0.000000000000000000e+00,1.329321980476379395e+00
9.000000000000000000e+02,5.912761092185974121e-01,1.242237016558647156e-01,1.450534462928771973e+00,0.000000000000000000e+00,7.903462052345275879e-01
1.000000000000000000e+03,7.225965261459350586e-01,1.184365153312683105e-01,1.935617327690124512e+00,0.000000000000000000e+00,8.363322019577026367e-01
1.100000000000000000e+03,8.825579881668090820e-01,1.149910688400268555e-01,2.257107973098754883e+00,0.000000000000000000e+00,1.158133029937744141e+00
1.200000000000000000e+03,1.057107329368591309e+00,1.116135120391845703e-01,2.449408769607543945e+00,0.000000000000000000e+00,1.667407155036926270e+00
1.300000000000000000e+03,1.266481518745422363e+00,1.074040010571479797e-01,2.631635189056396484e+00,0.000000000000000000e+00,2.326886892318725586e+00
1.400000000000000000e+03,1.389241695404052734e+00,1.021356880664825439e-01,2.741288661956787109e+00,0.000000000000000000e+00,2.713542699813842773e+00
1.500000000000000000e+03,1.692011356353759766e+00,9.706885367631912231e-02,2.858929634094238281e+00,0.000000000000000000e+00,3.812047243118286133e+00
1.600000000000000000e+03,2.094676256179809570e+00,9.352120012044906616e-02,2.919418334960937500e+00,0.000000000000000000e+00,5.365765571594238281e+00
1.700000000000000000e+03,2.300693750381469727e+00,9.113764762878417969e-02,2.961801767349243164e+00,0.000000000000000000e+00,6.149835586547851562e+00
1.800000000000000000e+03,2.373155593872070312e+00,8.932812511920928955e-02,3.034672260284423828e+00,0.000000000000000000e+00,6.368621826171875000e+00
1.900000000000000000e+03,2.423810958862304688e+00,8.819012343883514404e-02,3.095249176025390625e+00,0.000000000000000000e+00,6.511804103851318359e+00
2.000000000000000000e+03,2.469017982482910156e+00,8.736951649188995361e-02,3.121397733688354492e+00,0.000000000000000000e+00,6.667304992675781250e+00
2.100000000000000000e+03,2.526788234710693359e+00,8.664511889219284058e-02,3.135357856750488281e+00,0.000000000000000000e+00,6.885149478912353516e+00
2.200000000000000000e+03,2.619435787200927734e+00,8.594720065593719482e-02,3.150294303894042969e+00,0.000000000000000000e+00,7.241501331329345703e+00
2.300000000000000000e+03,2.763750553131103516e+00,8.524175733327865601e-02,3.170896530151367188e+00,0.000000000000000000e+00,7.798863410949707031e+00
2.400000000000000000e+03,2.978590965270996094e+00,8.449366688728332520e-02,3.200185775756835938e+00,0.000000000000000000e+00,8.629684448242187500e+00
2.500000000000000000e+03,3.299063920974731445e+00,8.363128453493118286e-02,3.243852615356445312e+00,0.000000000000000000e+00,9.868771553039550781e+00
2.600000000000000000e+03,3.811491250991821289e+00,8.246549963951110840e-02,3.317946434020996094e+00,0.000000000000000000e+00,1.184555339813232422e+01
2.700000000000000000e+03,4.674578189849853516e+00,8.053010702133178711e-02,3.466662883758544922e+00,0.000000000000000000e+00,1.515111923217773438e+01
2.800000000000000000e+03,5.276884078979492188e+00,7.724928110837936401e-02,3.716979980468750000e+00,0.000000000000000000e+00,1.731330680847167969e+01
2.900000000000000000e+03,4.582891464233398438e+00,7.225683331489562988e-02,3.924120426177978516e+00,0.000000000000000000e+00,1.433518886566162109e+01
3.000000000000000000e+03,4.037756443023681641e+00,6.563714146614074707e-02,4.194394111633300781e+00,0.000000000000000000e+00,1.189099407196044922e+01
3.100000000000000000e+03,4.034641742706298828e+00,5.888658389449119568e-02,4.549504280090332031e+00,0.000000000000000000e+00,1.153017616271972656e+01
3.200000000000000000e+03,4.313053607940673828e+00,5.341011285781860352e-02,4.881586074829101562e+00,0.000000000000000000e+00,1.231721878051757812e+01
3.300000000000000000e+03,4.650925636291503906e+00,4.901988431811332703e-02,5.151323318481445312e+00,0.000000000000000000e+00,1.340335941314697266e+01
3.400000000000000000e+03,5.008257389068603516e+00,4.499299079179763794e-02,5.385633468627929688e+00,0.000000000000000000e+00,1.460240364074707031e+01
3.500000000000000000e+03,5.447846412658691406e+00,4.086735472083091736e-02,5.699565887451171875e+00,0.000000000000000000e+00,1.605095291137695312e+01
3.600000000000000000e+03,5.816198348999023438e+00,3.728664666414260864e-02,6.034650802612304688e+00,0.000000000000000000e+00,1.719285583496093750e+01
3.700000000000000000e+03,6.033365726470947266e+00,3.427274897694587708e-02,6.345724105834960938e+00,0.000000000000000000e+00,1.775346565246582031e+01
3.800000000000000000e+03,6.162311553955078125e+00,3.164206445217132568e-02,6.644586563110351562e+00,0.000000000000000000e+00,1.797301673889160156e+01
3.900000000000000000e+03,6.263851642608642578e+00,2.933920919895172119e-02,6.919963836669921875e+00,0.000000000000000000e+00,1.810610389709472656e+01
4.000000000000000000e+03,6.356113433837890625e+00,2.733011916279792786e-02,7.155635356903076172e+00,0.000000000000000000e+00,1.824148941040039062e+01
4.100000000000000000e+03,6.438509941101074219e+00,2.555832639336585999e-02,7.348121643066406250e+00,0.000000000000000000e+00,1.838035964965820312e+01
4.200000000000000000e+03,6.511864185333251953e+00,2.396812289953231812e-02,7.502552986145019531e+00,0.000000000000000000e+00,1.852093505859375000e+01
4.300000000000000000e+03,6.582941532135009766e+00,2.252838574349880219e-02,7.627398490905761719e+00,0.000000000000000000e+00,1.868183898925781250e+01
4.400000000000000000e+03,6.661823749542236328e+00,2.123281732201576233e-02,7.732540607452392578e+00,0.000000000000000000e+00,1.889352226257324219e+01
4.500000000000000000e+03,6.751791954040527344e+00,2.009088546037673950e-02,7.826140880584716797e+00,0.000000000000000000e+00,1.916093635559082031e+01
4.600000000000000000e+03,6.842304706573486328e+00,1.910991221666336060e-02,7.911090850830078125e+00,0.000000000000000000e+00,1.943901824951171875e+01
4.700000000000000000e+03,6.926957130432128906e+00,1.826901920139789581e-02,7.986423969268798828e+00,0.000000000000000000e+00,1.970313644409179688e+01
4.800000000000000000e+03,7.007517814636230469e+00,1.753324642777442932e-02,8.053057670593261719e+00,0.000000000000000000e+00,1.995948028564453125e+01
4.900000000000000000e+03,7.086046218872070312e+00,1.687310636043548584e-02,8.113939285278320312e+00,0.000000000000000000e+00,2.021337127685546875e+01
