0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.727414131164550781e+00,2.773042201995849609e+00,6.162883758544921875e+00,3.260436534881591797e+00,1.071329307556152344e+01
1.000000000000000000e+02,3.957533240318298340e-01,3.261202871799468994e-01,2.094767391681671143e-01,4.929010272026062012e-01,5.545151829719543457e-01
2.000000000000000000e+02,3.809682726860046387e-01,2.926883101463317871e-01,2.106171548366546631e-01,4.829756021499633789e-01,5.375921130180358887e-01
3.000000000000000000e+02,3.746713399887084961e-01,2.766335606575012207e-01,2.089214324951171875e-01,4.806250035762786865e-01,5.325053930282592773e-01
4.000000000000000000e+02,3.706207275390625000e-01,2.657413482666015625e-01,2.080852687358856201e-01,4.793241024017333984e-01,5.293322205543518066e-01
5.000000000000000000e+02,3.677166402339935303e-01,2.578580677509307861e-01,2.075385302305221558e-01,4.783579111099243164e-01,5.271120667457580566e-01
6.000000000000000000e+02,3.654753565788269043e-01,2.518576085567474365e-01,2.070918828248977661e-01,4.775467514991760254e-01,5.254052281379699707e-01
7.000000000000000000e+02,3.636664748191833496e-01,2.471091449260711670e-01,2.067312896251678467e-01,4.768283069133758545e-01,5.239972472190856934e-01
8.000000000000000000e+02,3.621667027473449707e-01,2.432480603456497192e-01,2.064629495143890381e-01,4.761744737625122070e-01,5.227812528610229492e-01
9.000000000000000000e+02,3.608930408954620361e-01,2.400389760732650757e-01,2.062771171331405640e-01,4.755643010139465332e-01,5.216917991638183594e-01
1.000000000000000000e+03,3.597788214683532715e-01,2.373131066560745239e-01,2.061504870653152466e-01,4.749771952629089355e-01,5.206745266914367676e-01
1.100000000000000000e+03,3.587639629840850830e-01,2.349402904510498047e-01,2.060501873493194580e-01,4.743908047676086426e-01,5.196745395660400391e-01
1.200000000000000000e+03,3.577911257743835449e-01,2.328143268823623657e-01,2.059397548437118530e-01,4.737785458564758301e-01,5.186319351196289062e-01
1.300000000000000000e+03,3.568015694618225098e-01,2.308463603258132935e-01,2.057776302099227905e-01,4.731041193008422852e-01,5.174781680107116699e-01
1.400000000000000000e+03,3.557288050651550293e-01,2.289588749408721924e-01,2.055139839649200439e-01,4.723139107227325439e-01,5.161284804344177246e-01
1.500000000000000000e+03,3.544912338256835938e-01,2.270840108394622803e-01,2.050881832838058472e-01,4.713244438171386719e-01,5.144682526588439941e-01
1.600000000000000000e+03,3.529754579067230225e-01,2.251586019992828369e-01,2.044103592634201050e-01,4.700028300285339355e-01,5.123300552368164062e-01
1.700000000000000000e+03,3.510124087333679199e-01,2.231218218803405762e-01,2.033367902040481567e-01,4.681342840194702148e-01,5.094568133354187012e-01
1.800000000000000000e+03,3.483562767505645752e-01,2.209340631961822510e-01,2.016660273075103760e-01,4.653696715831756592e-01,5.054553747177124023e-01
1.900000000000000000e+03,3.446806967258453369e-01,2.186684906482696533e-01,1.991979926824569702e-01,4.611401557922363281e-01,4.997161924839019775e-01
2.000000000000000000e+03,3.395479321479797363e-01,2.167547643184661865e-01,1.958450525999069214e-01,4.544756114482879639e-01,4.911163449287414551e-01
2.100000000000000000e+03,3.320458233356475830e-01,2.163144052028656006e-01,1.918015182018280029e-01,4.435224533081054688e-01,4.765449166297912598e-01
2.200000000000000000e+03,3.212352693080902100e-01,2.189487814903259277e-01,1.880083084106445312e-01,4.273571670055389404e-01,4.506268799304962158e-01
2.300000000000000000e+03,3.107188940048217773e-01,2.225960046052932739e-01,1.855840235948562622e-01,4.119469523429870605e-01,4.227485358715057373e-01
2.400000000000000000e+03,3.011782765388488770e-01,2.244235277175903320e-01,1.828448772430419922e-01,3.979481458663940430e-01,3.994965553283691406e-01
2.500000000000000000e+03,2.913289964199066162e-01,2.230881452560424805e-01,1.790035665035247803e-01,3.824641704559326172e-01,3.807601034641265869e-01
2.600000000000000000e+03,2.809911668300628662e-01,2.182955592870712280e-01,1.759526729583740234e-01,3.652225732803344727e-01,3.644938468933105469e-01
2.700000000000000000e+03,2.699624300003051758e-01,2.099311500787734985e-01,1.730423718690872192e-01,3.476148843765258789e-01,3.492612242698669434e-01
2.800000000000000000e+03,2.590582072734832764e-01,2.016388177871704102e-01,1.695676445960998535e-01,3.304809927940368652e-01,3.345453739166259766e-01
2.900000000000000000e+03,2.491225600242614746e-01,1.956260800361633301e-01,1.661808341741561890e-01,3.154698610305786133e-01,3.192134797573089600e-01
3.000000000000000000e+03,2.403049021959304810e-01,1.915062069892883301e-01,1.619240939617156982e-01,3.017429411411285400e-01,3.060463666915893555e-01
