X,Y,u (1) @ t=0,u (1) @ t=0.05,u (1) @ t=0.1,u (1) @ t=0.15,u (1) @ t=0.2,u (1) @ t=0.25,u (1) @ t=0.3,u (1) @ t=0.35,u (1) @ t=0.4,u (1) @ t=0.45,u (1) @ t=0.5,u (1) @ t=0.55,u (1) @ t=0.6,u (1) @ t=0.65,u (1) @ t=0.7,u (1) @ t=0.75,u (1) @ t=0.8,u (1) @ t=0.85,u (1) @ t=0.9,u (1) @ t=0.95,u (1) @ t=1,u (1) @ t=1.05,u (1) @ t=1.1,u (1) @ t=1.15,u (1) @ t=1.2,u (1) @ t=1.25,u (1) @ t=1.3,u (1) @ t=1.35,u (1) @ t=1.4,u (1) @ t=1.45,u (1) @ t=1.5,u (1) @ t=1.55,u (1) @ t=1.6,u (1) @ t=1.65,u (1) @ t=1.7,u (1) @ t=1.75,u (1) @ t=1.8,u (1) @ t=1.85,u (1) @ t=1.9,u (1) @ t=1.95,u (1) @ t=2
0.03125,0.15624999999999994,0.6532667022126715,0.5037093713199166,0.35689231932202875,0.17020780134627772,0.0319248471221526,-0.029196887577437602,-0.055357539926265645,-0.06742025384741632,-0.07263485052385564,-0.07461073785681013,-0.07539123055429325,-0.07762604050845434,-0.08767373824572011,-0.12092448349589668,-0.19832851894236483,-0.31520270745828816,-0.4087190186129128,-0.45849236380535807,-0.4747072171810141,-0.4696077031099028,-0.4550605663893285,-0.4382077227782238,-0.42170918173115557,-0.4060018860961198,-0.3910884565271672,-0.3770526473510766,-0.3639505672623163,-0.3518544954489073,-0.34075895566761866,-0.3306132947796704,-0.3214072779758458,-0.313174102392718,-0.3058559886348013,-0.2991526045637809,-0.29292694670108627,-0.28735632747385936,-0.28273794874011404,-0.27929521630295057,-0.27738544895230055,-0.2774976331055786,-0.2798069776092205
0.0625,0.12499999999999997,0.8535353444467476,0.6224772134524231,0.3726240336816722,0.1731179499625522,0.06698032376059279,0.018139610380496343,-0.0073525230469230094,-0.021547456462525295,-0.03005845207156315,-0.036501021219495645,-0.0467139611032195,-0.07628893499820144,-0.15567781607796394,-0.29453579142167097,-0.4236559624832718,-0.4856369784618383,-0.49538908767612205,-0.48651476906701613,-0.4701920334865769,-0.45096551891278225,-0.43188372124385016,-0.4139734980212742,-0.3972955879433863,-0.38175919877085046,-0.36734267881491506,-0.35404962884544827,-0.341889935828151,-0.33090641286016487,-0.32109364512208505,-0.31239269999134645,-0.30460603755091403,-0.2974820704604141,-0.2908477219928218,-0.2847194033152185,-0.2793928147291968,-0.27528586346874556,-0.2728459676282562,-0.2723860351578577,-0.2743852273489239,-0.2793112509567712,-0.2871727023412816
0.09375,0.09374999999999999,0.92386389857798,0.6594918817991627,0.3809059869970706,0.20181408694206787,0.11258221055505505,0.06592369367660623,0.03828659462843046,0.020165318383593516,0.0046133249454139245,-0.022564993559633935,-0.10070218011625127,-0.266038665697033,-0.43478923734612607,-0.5133718569489748,-0.5252848008764794,-0.5112503153553676,-0.4881624299293429,-0.4653783453172516,-0.44358183734487205,-0.4231951099827609,-0.4043982758409249,-0.3871223315415858,-0.37121682688290103,-0.35659630424197913,-0.34325588007513175,-0.33125353193052803,-0.32065413643724117,-0.31137352499923204,-0.3031601396160732,-0.2956710637726045,-0.28864987005159864,-0.2820885802290444,-0.27619300517348555,-0.27128404108773463,-0.2679219102801231,-0.2667732506859644,-0.268414262804253,-0.2731233471032474,-0.2812690208434592,-0.29269928011989477,-0.3068828702378877
0.125,0.0625,0.853544338277338,0.6340698262769958,0.3877117518409321,0.23444806061803075,0.15378330742772328,0.10642710843704636,0.07394612798895227,0.04121077986016462,-0.03258039919230141,-0.22539013790337992,-0.4524681471457329,-0.5525485141046871,-0.5596201527550809,-0.5393177294711102,-0.5100378917072677,-0.4826696457019941,-0.4572488628328637,-0.4340712607575953,-0.41279188251917753,-0.3933873882483609,-0.3756802570883506,-0.35950879623333726,-0.3448044700689613,-0.33162050620930716,-0.32007586306633007,-0.31016149589648506,-0.3015209943023197,-0.2936809198531565,-0.28632419335685994,-0.2793525434859397,-0.2729363627952031,-0.2674306217623285,-0.26321187601918,-0.2610383169583657,-0.2617283728979371,-0.2661445852605358,-0.27455238832595746,-0.28674293493753367,-0.3022452001239903,-0.3192833917093019,-0.33678814774628635
0.15625,0,0.46193495186929084,0.3593699606930479,0.24671911836839436,0.16704602718320458,0.11085810950296002,0.046140430380510036,-0.11988797115853687,-0.46946062410800377,-0.6445193851029218,-0.6463374540928665,-0.6120864956437166,-0.5724710433195402,-0.5348477258658256,-0.5006295722065423,-0.4702394553497088,-0.44309960099058854,-0.4191275691967172,-0.39736237929867246,-0.37753524320098986,-0.35969692328728836,-0.34391313284756075,-0.330405183943956,-0.3192488695148627,-0.3098192659824711,-0.30127085913813456,-0.2930015789125069,-0.2849417021667456,-0.277234473380811,-0.27019992739613385,-0.26431922415808307,-0.2600417270184135,-0.2582471898175793,-0.26000365423212035,-0.2664296393329917,-0.2783984886598142,-0.29503423091777936,-0.3143337177916086,-0.334660404338486,-0.35348839008752814,-0.36824027984524405,-0.3788774717002311
0.15625,0.03125,0.6532794218530863,0.5371237918895231,0.36803849025363766,0.24755382133369996,0.1738386977553808,0.11901240744230475,0.04233714570272192,-0.1697107753557626,-0.4807206941611968,-0.6133032183252217,-0.6064573892332606,-0.5737551193114984,-0.5371917416780153,-0.5038469793343643,-0.47358689664430215,-0.446569471358549,-0.4225930223722628,-0.4008109651683413,-0.3809103106701987,-0.362857861208405,-0.3465391767551817,-0.33196170024398086,-0.3192925866217577,-0.3086192198754158,-0.29957161109387587,-0.2914686725283158,-0.2837811017450362,-0.2764266962913247,-0.26949279995450653,-0.26334901038926095,-0.2584803721337705,-0.2554313862985073,-0.2551014473435186,-0.25864107744508913,-0.2668910053196726,-0.28009281229206284,-0.2969167943082454,-0.3160835277026236,-0.3355284573450522,-0.35234482353792784,-0.36607064262537986
0,0.18749999999999992,0.3535459147087008,0.2847428120681789,0.2402246196535563,0.1766657434247592,0.0441489862887124,-0.06377673619615266,-0.10013856274693472,-0.11370285312611378,-0.11691964332201683,-0.1161972299236677,-0.11366479000075208,-0.11059184275591238,-0.10830835420066076,-0.10976268009568235,-0.12189655580701282,-0.1580442728182039,-0.23407856433253302,-0.3239600295392395,-0.39959826182737607,-0.4424238595993624,-0.45668122461378846,-0.4531356948592529,-0.44170111301261406,-0.4272455584286481,-0.41291483477288093,-0.3989669271862737,-0.3856521680341583,-0.372964966828276,-0.3610209195672162,-0.3499286712756469,-0.3396427200855903,-0.33019725983393783,-0.32160382585643127,-0.31392100380583476,-0.30695145199251705,-0.30061116564552137,-0.294905126096477,-0.28993009449353474,-0.28585645457446435,-0.28303234238395336,-0.2816266913109903
0.03125,0.18749999999999992,0.5448825274815675,0.43036417130450727,0.3594572897259712,0.26912008480577837,0.12041053473277911,0.01268313066902459,-0.030796147476100648,-0.05132328312091492,-0.06110376679636532,-0.06585745322235714,-0.06810256901623718,-0.06978763111292179,-0.07413413045328114,-0.08904753929820686,-0.12991095937130695,-0.2127782066304897,-0.31825648236340587,-0.3991967389883659,-0.443281100548755,-0.45562067000175693,-0.4497329760881519,-0.43639869188068264,-0.4212804901344019,-0.40631532965382794,-0.3919286155490043,-0.3781605661673921,-0.3652359661330088,-0.353201682548046,-0.34212313760333807,-0.33196150867750174,-0.32271939382979037,-0.3143927966579334,-0.3069627168216914,-0.3003441992181361,-0.29425544246379565,-0.2887695892641649,-0.2840267903152196,-0.2802122366316656,-0.2776287423772078,-0.27672724166142715,-0.27768468881799624
0.0625,0.15624999999999994,0.8154774935482765,0.6449983501767623,0.4757919753601631,0.2739157535103303,0.124478588276263,0.05109267754635456,0.014425233261374668,-0.00611429672760827,-0.018216054357164477,-0.02614837062790941,-0.03346300611015744,-0.047388978280857454,-0.08507586014365638,-0.17308909963612965,-0.3050256523620605,-0.41454180967018806,-0.46065771799548527,-0.47173074531138415,-0.4652818773125425,-0.44996526026172395,-0.4322156140941965,-0.41486341820861383,-0.3985602917100596,-0.3832523075725703,-0.36894119296634065,-0.3556715415702215,-0.34346369428358553,-0.3323600966911323,-0.3223665668300085,-0.31344281227202203,-0.30548958331257864,-0.2983950596979565,-0.29196832664800326,-0.28599067064656,-0.2806122234078646,-0.27616683781876233,-0.2730629086566295,-0.271581765460095,-0.27216073036155375,-0.27529028036033176,-0.28106003628779913
0.09375,0.12499999999999997,0.9619273696532752,0.7608161129525676,0.5038070580153791,0.28572497255702567,0.16063471653575948,0.0969403363552611,0.06025460240651263,0.0372420735518153,0.020948948717685482,0.004219071984660684,-0.030804721005560937,-0.12136671730241537,-0.28215015766531326,-0.4240110408422036,-0.488090330179612,-0.4989103242780609,-0.48364724224874306,-0.46459694765637977,-0.44446663629899236,-0.4246703765121324,-0.4061176336939067,-0.38899177737040086,-0.3731667770320857,-0.35855320750407155,-0.34512833987110797,-0.3329078357870261,-0.3219402779582203,-0.31224489488041507,-0.30373241190175937,-0.2962011752986008,-0.28935504964613856,-0.28298781666116263,-0.2771311501303046,-0.2720332167593221,-0.2681157741885383,-0.2659723771875458,-0.26613075855636653,-0.26889722419950784,-0.2747094112873356,-0.28371482501963613,-0.29561874891025086
