X,Y,T,U,V
0.3749999999999996,0.843749999999999,0.0,-0.6913286751786303,-0.4619252162645337
0.8124999999999983,0.9687499999999992,0.0,0.1083932876499082,-0.5448838086391904
0.0,0.2812499999999998,0.0,-0.4619397662556438,0.3086645306898741
0.4687499999999999,0.2499999999999999,0.0,-0.6913232880511164,0.4619567942020348
0.7499999999999987,0.9062499999999992,0.0,0.1913685987876686,-0.96192744153632
0.843749999999999,0.5937499999999999,0.0,-0.2705934720792097,0.2706009257802665
0.5937499999999997,0.3749999999999999,0.0,0.4619416698024016,-0.308646447902103
0.2187499999999998,0.7812499999999988,0.0,-0.2705971951324345,-0.6532974205215286
0.968749999999998,0.8749999999999999,0.0,-0.1913356387211097,-0.0380582382221241
0.6874999999999992,0.7812499999999993,0.0,-0.1083826748116512,-0.5449081503154727
0.34375,0.1562499999999999,0.0,-0.6532794218550545,0.2706151968981929
0.3124999999999998,0.9687499999999984,0.0,0.1083932872383722,-0.5448838086385607
0.8124999999999992,0.4374999999999999,0.0,1.2718465830597206e-05,-0.7070918265721415
0.7812499999999997,0.1874999999999999,0.0,-0.5449081503162496,-0.1083826750704753
0.71875,0.03125,0.0,0.6532921435656666,-0.270587900198486
0.7187499999999996,0.3437499999999999,0.0,2.172663975547246e-05,-0.9238856218363892
0.906249999999998,1.0,0.0,0.0380598037646024,0.1913417161825334
0.4999999999999999,0.1562499999999999,0.0,-0.1913136293645625,0.9619461047976562
0.4999999999999998,0.5312499999999998,0.0,0.4619332881854122,0.6913232828121973
0.9062499999999982,0.9062499999999998,0.0,-0.2705881621416869,-0.2705881621416922
0.1562499999999999,0.8124999999999984,0.0,0.1083968974808779,-0.5449006454553412
0.4999999999999998,0.3437499999999999,0.0,-0.1913371346220428,0.0380604783947123
0.2187499999999999,0.2187499999999998,0.0,-0.2706061913409127,-0.2706061913409123
0.03125,0.5937499999999991,0.0,0.3826920110463941,0.9238713506624284
0.9687499999999978,1.0,0.0,0.3086524846964743,0.4619397662556381
0.4687499999999998,0.2812499999999999,0.0,-0.6532667022126685,0.2706099142810921
0.7812499999999986,0.8124999999999997,0.0,-0.5448915281830523,-0.815499960255021
0.1874999999999999,0.5312499999999994,0.0,0.8155036842311877,-0.1621926807999779
0.7499999999999991,0.6249999999999996,0.0,7.004397383099905e-09,-2.622904701476671e-09
0.6249999999999994,0.5624999999999997,0.0,0.8535570649341526,0.3535676348067452
0.9374999999999984,0.7812499999999999,0.0,-0.8154777930373623,0.1622296470352325
0.8437499999999994,0.2187499999999999,0.0,-0.9238856247791636,2.172662491473716e-05
0.7187500000000001,0.0625,0.0,0.5449042540498988,-0.1083793711671881
0.8437499999999994,0.4062499999999999,0.0,-0.2705844740092116,-0.6532666952261562
0.3124999999999998,0.9374999999999984,0.0,1.2718825478252232e-05,-0.7070920460956951
0.3125,0.0937499999999999,0.0,-0.1622115333869912,0.1083878583915644
