X,Y,u @ t=0,v @ t=0,u @ t=0.05,v @ t=0.05,u @ t=0.1,v @ t=0.1,u @ t=0.15,v @ t=0.15,u @ t=0.2,v @ t=0.2,u @ t=0.25,v @ t=0.25,u @ t=0.3,v @ t=0.3,u @ t=0.35,v @ t=0.35,u @ t=0.4,v @ t=0.4,u @ t=0.45,v @ t=0.45,u @ t=0.5,v @ t=0.5,u @ t=0.55,v @ t=0.55,u @ t=0.6,v @ t=0.6,u @ t=0.65,v @ t=0.65,u @ t=0.7,v @ t=0.7,u @ t=0.75,v @ t=0.75,u @ t=0.8,v @ t=0.8,u @ t=0.85,v @ t=0.85,u @ t=0.9,v @ t=0.9,u @ t=0.95,v @ t=0.95,u @ t=1,v @ t=1,u @ t=1.05,v @ t=1.05,u @ t=1.1,v @ t=1.1,u @ t=1.15,v @ t=1.15,u @ t=1.2,v @ t=1.2,u @ t=1.25,v @ t=1.25,u @ t=1.3,v @ t=1.3,u @ t=1.35,v @ t=1.35,u @ t=1.4,v @ t=1.4,u @ t=1.45,v @ t=1.45,u @ t=1.5,v @ t=1.5,u @ t=1.55,v @ t=1.55,u @ t=1.6,v @ t=1.6,u @ t=1.65,v @ t=1.65,u @ t=1.7,v @ t=1.7,u @ t=1.75,v @ t=1.75,u @ t=1.8,v @ t=1.8,u @ t=1.85,v @ t=1.85,u @ t=1.9,v @ t=1.9,u @ t=1.95,v @ t=1.95,u @ t=2,v @ t=2
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.03125,0,0.8535510364475463,0.3535533905932738,0.8209335435456732,0.3535533905932738,0.7886759280484926,0.3535533905932738,0.7596228177707789,0.3535533905932738,0.7341973017638874,0.3535533905932738,0.7121395347087578,0.3535533905932738,0.6930872933230654,0.3535533905932738,0.6766491686073277,0.3535533905932738,0.6624053222756519,0.3535533905932738,0.6501403732903855,0.3535533905932738,0.6395142330448415,0.3535533905932738,0.6302567984992061,0.3535533905932738,0.6221902971006794,0.3535533905932738,0.6151029231287413,0.3535533905932738,0.608858048814761,0.3535533905932738,0.6032849999999946,0.3535533905932738,0.5983373977787168,0.3535533905932738,0.5938897734336124,0.3535533905932738,0.5899354321428402,0.3535533905932738,0.5863924350823674,0.3535533905932738,0.5832403761161937,0.3535533905932738,0.5804255551922199,0.3535533905932738,0.5779157647543336,0.3535533905932738,0.5756751420491971,0.3535533905932738,0.5736844726358816,0.3535533905932738,0.5719089660439983,0.3535533905932738,0.5703183773926764,0.3535533905932738,0.5688991134645903,0.3535533905932738,0.5676400096970847,0.3535533905932738,0.5665074739474893,0.3535533905932738,0.5654780202447195,0.3535533905932738,0.5645622283469939,0.3535533905932738,0.5637596098449768,0.3535533905932738,0.5630395824603831,0.3535533905932738,0.5623877142983965,0.3535533905932738,0.5617965150118716,0.3535533905932738,0.5612742904785697,0.3535533905932738,0.560821196786352,0.3535533905932738,0.5604372339352186,0.3535533905932738,0.5601037579414361,0.3535533905932738,0.5598233416466468,0.3535533905932738
0,0.031249999999999997,0.3535533905932738,0.8535417662994982,0.3535533905932738,0.7189363270908228,0.3535533905932738,0.6205391025877122,0.3535533905932738,0.5457225071712629,0.3535533905932738,0.4876601639343448,0.3535533905932738,0.44272768899703596,0.3535533905932738,0.4070158279201894,0.3535533905932738,0.3785437947205144,0.3535533905932738,0.3556625881666666,0.3535533905932738,0.33763920200687536,0.3535533905932738,0.32331991240025776,0.3535533905932738,0.31186864450804935,0.3535533905932738,0.30281164421073725,0.3535533905932738,0.29552724856616674,0.3535533905932738,0.2896528811791298,0.3535533905932738,0.28472503312765424,0.3535533905932738,0.2807397514834327,0.3535533905932738,0.27737514430252214,0.3535533905932738,0.2746937069643625,0.3535533905932738,0.27251398290304363,0.3535533905932738,0.2708089975192512,0.3535533905932738,0.26947634289668543,0.3535533905932738,0.26845061646261986,0.3535533905932738,0.2676708158864477,0.3535533905932738,0.26711255356089547,0.3535533905932738,0.266713624034779,0.3535533905932738,0.26642285832775037,0.3535533905932738,0.2662295677451669,0.3535533905932738,0.2661289676652531,0.3535533905932738,0.26606175189580833,0.3535533905932738,0.26599318240336534,0.3535533905932738,0.26596021696999506,0.3535533905932738,0.26597651896089913,0.3535533905932738,0.26599241522915773,0.3535533905932738,0.2659922232377,0.3535533905932738,0.26599777566899796,0.3535533905932738,0.2660196275850319,0.3535533905932738,0.26604610041333143,0.3535533905932738,0.2660771941538966,0.3535533905932738,0.26611597404679416,0.3535533905932738,0.2661620170935168
0.03125,0.03125,0.7071041181247981,0.7070983348159656,0.6719237728447608,0.6072429506890045,0.6401708655574216,0.528828958140786,0.6135882595863912,0.4665748315455948,0.5917803212578068,0.41681352694235774,0.5739791174508093,0.3772269857075374,0.5593224862682533,0.3452557792902975,0.5471954967907902,0.31943957925631766,0.5370393879139111,0.29848633757085785,0.5285981873811659,0.2817972262066026,0.5214785156655374,0.2684235714935649,0.5154005961616271,0.25765409105415005,0.5102057036663382,0.24906823314676177,0.5056855259172942,0.24213055045100113,0.5017219270963188,0.23651959026294345,0.49815956208239376,0.2318281863414944,0.4949965063182113,0.22802736350118805,0.49212611385099964,0.2248303380473356,0.4895711903502833,0.222275891018747,0.4872716585702788,0.2201970273474194,0.4852193216182228,0.2185677503495108,0.4833798531201681,0.21729123091817226,0.4817291656544911,0.21631066029150747,0.48024557222422976,0.2155680859355347,0.4789166782522817,0.21504116178135077,0.477720123874452,0.21467231789713387,0.4766364574198481,0.21441426381429024,0.4756604423391676,0.21425496173831898,0.47478891536673723,0.21418751549743692,0.47399956735539284,0.21415754824822672,0.473278716551713,0.21413207858156222,0.4726348398037576,0.21414443866647656,0.47206921449199835,0.21420641497756945,0.47156354295587166,0.2142712121780006,0.4711100328114752,0.2143234738502859,0.4707057414569139,0.21438208822336566,0.4703552098030138,0.21445726378415855,0.4700580865988956,0.21453854930535513,0.4698143718445591,0.21462594478695543,0.46961280099646124,0.2147212200699114,0.4694549285446253,0.21482413091884037
0,0.06249999999999999,1.416384724411995E-16,0.999983649900913,1.416384724411995E-16,0.8185885626250916,1.416384724411995E-16,0.6752853684434877,1.416384724411995E-16,0.5612931088330908,1.416384724411995E-16,0.4711067138249884,1.416384724411995E-16,0.40049058858703807,1.416384724411995E-16,0.3445591591316711,1.416384724411995E-16,0.30029926859108896,1.416384724411995E-16,0.26503005102741495,1.416384724411995E-16,0.23753439926118397,1.416384724411995E-16,0.2159138216323468,1.416384724411995E-16,0.19879987017770984,1.416384724411995E-16,0.1854275713251503,1.416384724411995E-16,0.17478578275421225,1.416384724411995E-16,0.1662965686458496,1.416384724411995E-16,0.15921193681934045,1.416384724411995E-16,0.15354812031474202,1.416384724411995E-16,0.14879024568643714,1.416384724411995E-16,0.1450534340065105,1.416384724411995E-16,0.14205363490669665,1.416384724411995E-16,0.13975456900627908,1.416384724411995E-16,0.1379993264732775,1.416384724411995E-16,0.13668627114673693,1.416384724411995E-16,0.135723154493657,1.416384724411995E-16,0.1350728268025759,1.416384724411995E-16,0.1346404371229581,1.416384724411995E-16,0.1343479735933437,1.416384724411995E-16,0.13418198504902862,1.416384724411995E-16,0.13413843653992677,1.416384724411995E-16,0.13412633842890984,1.416384724411995E-16,0.13409388403959738,1.416384724411995E-16,0.13409968081764315,1.416384724411995E-16,0.13416646197297863,1.416384724411995E-16,0.1342194202199551,1.416384724411995E-16,0.13423609502866857,1.416384724411995E-16,0.1342542746279012,1.416384724411995E-16,0.13428940865132125,1.416384724411995E-16,0.1343221938601465,1.416384724411995E-16,0.13435263025437696,1.416384724411995E-16,0.13438968581689334,1.416384724411995E-16,0.13443212297958082
0.03125,0.0625,0.3535510173786142,0.8535407632140449,0.3204721022589105,0.7088733504360147,0.290101991555024,0.5911357037761988,0.26547616115097183,0.4958640207415893,0.24647444402565416,0.41933804695633536,0.2322233676117778,0.35846589826545927,0.2216779341481384,0.3096608349630766,0.214013304300104,0.2706194938441169,0.2084540956331655,0.23923573330650308,0.20464441579821727,0.21452841599615233,0.2020418983357447,0.19495480152623854,0.20027405693495134,0.17937124544323155,0.1991516931886483,0.1671142177095235,0.19841117053551213,0.15732924944125923,0.19792760242120327,0.14951444043650247,0.19751826580106682,0.14302661304596287,0.19723525958157723,0.13784339407616353,0.19696553368993697,0.13351644279083183,0.19677863061311174,0.13012291232875495,0.1966266415314002,0.12740768650276982,0.19652123003274216,0.12533600629405522,0.1964458439761723,0.12376327793567042,0.19638577231893958,0.12260271776137294,0.19633477170940453,0.12176892774467443,0.1962890139059122,0.12122895060688696,0.19623983494654476,0.12089707280456972,0.19617998208906626,0.12070297677980549,0.19611631277784955,0.12063159305249563,0.1960577424360701,0.12067591010635097,0.1959941819388994,0.12075450459934621,0.19592410586846698,0.12081948416686701,0.19585812378004652,0.1209229041591947,0.19580290250058108,0.12108434629173478,0.195754388749182,0.12123509787095837,0.19571428237203772,0.12135383089039012,0.19569427293573138,0.12147349673536183,0.19569393361470647,0.1216086164396886,0.19570897381582994,0.12174201891220483,0.19573939353910177,0.12187370415291054,0.19579166577979834,0.12201100817661384,0.19586489727433196,0.12215291862433308
0.0625,0,0.9999974778822285,3.061616997868383E-17,0.9685825344498971,3.061616997868383E-17,0.940256476461985,3.061616997868383E-17,0.9153691489224804,3.061616997868383E-17,0.893566444860596,3.061616997868383E-17,0.8744628394867688,3.061616997868383E-17,0.85763837944603,3.061616997868383E-17,0.8428126487688996,3.061616997868383E-17,0.8297193184930689,3.061616997868383E-17,0.8182251202350304,3.061616997868383E-17,0.8081133771461709,3.061616997868383E-17,0.7992024212066016,3.061616997868383E-17,0.7913614477171529,3.061616997868383E-17,0.7844411713603556,3.061616997868383E-17,0.7783324464956062,3.061616997868383E-17,0.7729084240428735,3.061616997868383E-17,0.7681107754577566,3.061616997868383E-17,0.7638400319354411,3.061616997868383E-17,0.7600706197810572,3.061616997868383E-17,0.7567311959295253,3.061616997868383E-17,0.75379695333669,3.061616997868383E-17,0.7512171284216304,3.061616997868383E-17,0.7489624039855057,3.061616997868383E-17,0.7469973233853858,3.061616997868383E-17,0.7453027974867931,3.061616997868383E-17,0.743845152749462,3.061616997868383E-17,0.7425949718347636,3.061616997868383E-17,0.7415355802381323,3.061616997868383E-17,0.7406521620046529,3.061616997868383E-17,0.7399127382737463,3.061616997868383E-17,0.7392930640227876,3.061616997868383E-17,0.7388002325339869,3.061616997868383E-17,0.7384311550791909,3.061616997868383E-17,0.7381550584843811,3.061616997868383E-17,0.7379560269013813,3.061616997868383E-17,0.7378203004232391,3.061616997868383E-17,0.7377567583553889,3.061616997868383E-17,0.7377677467729501,3.061616997868383E-17,0.7378532656759224,3.061616997868383E-17,0.7379888868360868,3.061616997868383E-17,0.7381779813121023,3.061616997868383E-17
0.0625,0.03125,0.8535508237154174,0.35355027322310806,0.8226753897603343,0.32243426672686215,0.7964326052761381,0.28917660404297635,0.7742760612305034,0.25701703506541573,0.7554258209363609,0.22782515022533784,0.7393165185439832,0.20208590107774985,0.7253660495597242,0.18004234671521346,0.7132503022091774,0.16143647831172228,0.7026888869594315,0.1458387619698465,0.6935487261399369,0.13298314274078768,0.6856139371565312,0.12242754740563148,0.6787089707441126,0.1137735883416068,0.6727120333619061,0.10673819448419651,0.6674811794515223,0.10100361875618298,0.6629162765947275,0.09635445014049428,0.6588996184121404,0.09252778871604536,0.6553869267120674,0.08943792094155656,0.652288292541551,0.08688923851951769,0.6495895810649569,0.08486503126329036,0.6472293028275173,0.08323737800244271,0.6451902231107193,0.08198278181150326,0.6434306219001296,0.0810205742367696,0.6419272510230292,0.08031521457967143,0.6406518628070293,0.0798177041857327,0.6395896555783565,0.07951125454980867,0.6387138338707813,0.0793507699840799,0.6380011023948952,0.07929941575279989,0.6374393240910692,0.07934244090672199,0.637017989333882,0.07946831542951545,0.6367115598438363,0.0796357653764181,0.6365012694566914,0.07981691982003061,0.6363936360894125,0.08003582972126587,0.6363869627035547,0.08029967629624195,0.6364572161521592,0.08056977265449677,0.6365923503384637,0.08083204780030352,0.6367821306735957,0.08109829088300409,0.6370332867369151,0.08137757430696443,0.6373475231232192,0.08166250298622925,0.6377248398325083,0.0819530769207985,0.6381458178614423,0.08224842240226149,0.6386131370032008,0.08254866000106144
0,0.09374999999999999,-0.35355339059327356,0.8535378951109288,-0.35355339059327356,0.6835200502704157,-0.35355339059327356,0.548906607455777,-0.35355339059327356,0.44124452153014215,-0.35355339059327356,0.35563262618519664,-0.35355339059327356,0.28847452598218265,-0.35355339059327356,0.23548989793114097,-0.35355339059327356,0.19391906451966692,-0.35355339059327356,0.16119631050512834,-0.35355339059327356,0.1361117337543336,-0.35355339059327356,0.11676923626835337,-0.35355339059327356,0.10177458131846302,-0.35355339059327356,0.09034139445861879,-0.35355339059327356,0.08144505797590632,-0.35355339059327356,0.07452150254077565,-0.35355339059327356,0.06881476555026082,-0.35355339059327356,0.06436115971881548,-0.35355339059327356,0.06065059170077666,-0.35355339059327356,0.057824678755888204,-0.35355339059327356,0.055610008392806796,-0.35355339059327356,0.05398639681465526,-0.35355339059327356,0.05280949100630333,-0.35355339059327356,0.05198535845527367,-0.35355339059327356,0.05143185156557643,-0.35355339059327356,0.051114900033397956,-0.35355339059327356,0.05094905661516051,-0.35355339059327356,0.05086386752113601,-0.35355339059327356,0.05085247851685547,-0.35355339059327356,0.050917311399429684,-0.35355339059327356,0.05097512780891636,-0.35355339059327356,0.05098128901335905,-0.35355339059327356,0.05099300947697897,-0.35355339059327356,0.05103441092638882,-0.35355339059327356,0.0510396373657095,-0.35355339059327356,0.05099112086479017,-0.35355339059327356,0.05093185506979027,-0.35355339059327356,0.05087460985877425,-0.35355339059327356,0.05079897515268841,-0.35355339059327356,0.050704950951532726,-0.35355339059327356,0.05060894406278321,-0.35355339059327356,0.050508690371747836
0.03125,0.09374999999999999,-2.1955775761777475E-6,0.707095101819661,-0.030448953774307775,0.5739756226893251,-0.05791188335256737,0.46563821761601265,-0.07957193873843738,0.3780280183726304,-0.09562115147796693,0.3078430590207431,-0.10697698545359342,0.2523518903483768,-0.11473535306185699,0.20830940332953063,-0.119745488622552,0.1735546840354095,-0.12280055146600571,0.146057588356077,-0.12426093277465464,0.12485364315187392,-0.1246760550184026,0.108426766838068,-0.1244197086279121,0.09564978460917499,-0.12367550857403808,0.08587519601227549,-0.12270474599178981,0.07826865465632854,-0.1216269260801957,0.0723598854779481,-0.12061974702638341,0.06752716433672283,-0.11961902692881722,0.06377787387976035,-0.11873216234975799,0.060687877003342966,-0.11788165918830555,0.05835849879019475,-0.11710861850054531,0.05655720684642489,-0.11639604933299082,0.055263909627715005,-0.11575388962002378,0.05435302622713284,-0.11519156555762222,0.053747304443854046,-0.11470935309238847,0.05337492049303359,-0.114305803161802,0.05320766721687447,-0.11398380881175699,0.05317223417954988,-0.1137449959203789,0.05320847354154011,-0.11357781006382525,0.053308583093300436,-0.11346877446365868,0.053472395265414294,-0.11342216445829197,0.05362923987462706,-0.11343425604163578,0.05374021617122009,-0.11349165163165914,0.053854240169936236,-0.11358409665138536,0.05399169567196973,-0.1137098822186635,0.05409538862372597,-0.11386271325976083,0.05414975843873263,-0.11401941942361564,0.05419187446717528,-0.11418260805326073,0.054232995849535184,-0.11436021507286888,0.05425544455661317,-0.11455224048244006,0.05425922058840923,-0.1147382137432979,0.054259087196339116,-0.11492095975891246,0.054253007073968795
