X,Y,T,U
0.03125,0.03125,0.0,0.3827043798969984
0.03125,0.7499999999999986,0.0,0.1913523757609548
0.1874999999999999,0.8749999999999984,0.0,-0.1464457448888617
0.9062499999999982,0.9062499999999998,0.0,-0.9238743987617496
0.4374999999999996,0.9062499999999988,0.0,-0.815488368564054
0.6874999999999998,0.1562499999999999,0.0,0.8154880303406405
0.7187499999999996,0.375,0.0,-0.3086563397353118
0.968749999999998,0.9375,0.0,-0.5449052001346305
0.4374999999999999,0.1562499999999999,0.0,0.1083857028823075
0.4062499999999996,0.812499999999999,0.0,-0.8154880221978249
0.0,0.5937499999999991,0.0,0.4620061240703787
0.4999999999999996,0.6249999999999996,0.0,0.499996850739563
0.0,0.2187499999999999,0.0,0.1914097786550169
0.0,0.6562499999999989,0.0,0.4620061240701332
0.0625,0.0937499999999999,0.0,0.8154903899774849
0.3749999999999999,0.3437499999999998,0.0,-0.9619337074577414
0.9374999999999988,0.5937499999999998,0.0,0.108383724341682
0.2187499999999999,0.4999999999999995,0.0,0.1913405113124406
0.0625,0.656249999999999,0.0,0.8154900527680662
0.0,0.8124999999999983,0.0,-0.3534818981274409
0.0,0.4374999999999995,0.0,-0.3534818963779346
0.7812499999999988,0.7812499999999997,0.0,-0.3826810226154871
0.1874999999999999,1.0,0.0,0.3534818981274484
0.3124999999999999,0.4999999999999996,0.0,-0.3535511637283919
0.03125,0.0937499999999999,0.0,0.6532895697398664
0.8749999999999983,0.7812499999999998,0.0,-0.6913374198125308
0.2499999999999999,0.2499999999999999,0.0,1.0105472987903355e-10
1.0,0.25,0.0,-6.709713633544577e-05
0.6249999999999992,0.8124999999999993,0.0,0.1464456852601594
0.3437499999999998,0.5937499999999993,0.0,2.4918114731636933e-13
0.6874999999999999,0.125,0.0,0.8535480722285274
0.15625,0.3749999999999997,0.0,-0.0380599838073639
0.4374999999999996,0.6874999999999993,0.0,-1.5034269979601062e-12
0.4687499999999999,0.3749999999999998,0.0,-0.6913373617523366
0.6562499999999993,0.4999999999999998,0.0,0.4619368567181769
0.8437499999999983,0.8124999999999998,0.0,-0.8154880320916079
0.7187500000000001,0.0625,0.0,0.5448936433809817
0.0,0.1874999999999999,0.0,0.3536204327765601
0.9062499999999982,0.8749999999999998,0.0,-0.961934104295867
0.0625,0.4062499999999996,0.0,-0.1083836606685244
0.4062499999999998,0.4374999999999998,0.0,-0.8154880204483154
0.4999999999999998,0.4062499999999998,0.0,-0.4619368567184211
0.937499999999998,1.0,0.0,-0.3536223997287015
0.9687499999999982,0.8125,0.0,-0.5449031695641428
0.8437499999999993,0.375,0.0,-0.9619337173517676
0.2499999999999998,0.6562499999999991,0.0,0.4619368567695025
1.0,0.0625,0.0,0.3534860351906715
0.0,1.0,0.0,-2.420808211774962e-16
0.3125,0.0937499999999999,0.0,0.1083860301991997
0.7499999999999998,0.125,0.0,0.4999969084503685
0.09375,0.4062499999999996,0.0,3.4811573527697534e-07
0.9687499999999984,0.71875,0.0,-1.1493080754050695e-05
0.5312499999999994,0.8749999999999991,0.0,-0.3086563993555064
0.5,0.0,0.0,6.709718605789344e-05
0.6875,0.0,0.0,0.3536182609144956
0.9062499999999992,0.3125,0.0,-0.815488357656029
0.0624999999999999,0.937499999999998,0.0,-9.381321365933126e-15
0.7187499999999989,0.8749999999999994,0.0,-0.3086563993640131
0.0624999999999999,0.8437499999999983,0.0,-0.1083836708823033
0.5312499999999998,0.3437499999999999,0.0,-0.2705963457054086
0.4062499999999996,0.8749999999999989,0.0,-0.9619337670866922
0.8124999999999989,0.6562499999999998,0.0,0.108385691293576
0.28125,0.03125,0.0,1.1493080745057874e-05
0.09375,0.1562499999999999,0.0,0.9238740714463572
0.5312499999999997,0.4687499999999996,0.0,-3.912882304111966e-15
1.0,0.75,0.0,-6.709723738903975e-05
0.1874999999999999,0.6562499999999991,0.0,0.8154880221975814
0.1874999999999999,0.4374999999999996,0.0,1.7495143743915303e-09
0.6249999999999997,0.2812499999999999,0.0,0.308656339735315
0.6562499999999993,0.5937499999999997,0.0,0.923873713436596
0.9374999999999996,0.25,0.0,-0.3535531323270087
0.7812499999999994,0.2187499999999999,0.0,3.6917896689081866e-15
0.1874999999999999,0.7499999999999987,0.0,0.3535511654280879
0.4062499999999998,0.4999999999999996,0.0,-0.4619368567184217
0.0937499999999999,1.0,0.0,0.4618679374821925
0.3437499999999998,0.5312499999999996,0.0,-0.2705963457054015
0.2812499999999999,0.3124999999999998,0.0,-0.5448916747324126
0.6874999999999992,0.6562499999999997,0.0,0.8154880204466098
0.8124999999999998,0.15625,0.0,0.1083857011876058
1.0,0.96875,0.0,-0.1914194729983352
0.8124999999999992,0.4374999999999999,0.0,-0.7071023291544895
0.7499999999999998,0.1874999999999999,0.0,0.3535511653748772
0.8124999999999999,0.09375,0.0,0.1083860285029926
0.9062499999999998,0.125,0.0,0.0380597145724989
0.4062499999999999,0.3124999999999999,0.0,-0.8154880204468553
0.5312499999999993,0.937499999999999,0.0,-0.1622126850371352
0.3749999999999996,0.9062499999999988,0.0,-0.9619340555737238
0.7187499999999994,0.25,0.0,0.1913405110539787
0.2499999999999998,0.6874999999999991,0.0,0.3535511637797262
0.125,0.5312499999999994,0.0,0.6913374213810385
0.3749999999999998,0.4374999999999998,0.0,-0.8535480144694615
