X,Y,T,U,V
0.7812500000000001,0.0625,0.0,0.1622093243048293,-0.1083863503308843
0.4374999999999996,0.8749999999999991,0.0,-0.3535622444598896,-0.146452430856618
0.968749999999998,0.7499999999999998,0.0,-0.69135596976807,0.4619200486396632
0.6562499999999996,0.4374999999999996,0.0,0.8154730665687608,-0.5449220043235626
0.6562499999999998,0.1562499999999999,0.0,0.2705883143420372,0.2705883100704865
0.1874999999999999,0.687499999999999,0.0,6.205925129412692e-09,-1.770928718757209e-12
0.1249999999999999,0.9062499999999982,0.0,0.6913288057432403,-0.4619601393182676
0.7499999999999987,0.9062499999999992,0.0,0.1913139707106714,-0.9619459855189753
0.7812499999999989,0.6874999999999998,0.0,-0.5448788149872099,-0.1083893473315824
0.5937499999999996,0.4687499999999998,0.0,0.9238855138495132,-2.145328746757101e-05
0.0,0.624999999999999,0.0,-3.4649570536701155e-10,0.9999968407004604
0.4687499999999998,0.3124999999999999,0.0,-0.544904120986239,0.1083788661919747
0.4687499999999999,0.1874999999999999,0.0,-0.5449205385021296,0.8154708475721877
0.4062499999999999,0.2187499999999999,0.0,-0.9238891946472204,0.3826518863921662
0.34375,0.1562499999999999,0.0,-0.653279429217149,0.2705794244270833
0.0,0.8437499999999982,0.0,-0.19134276718536,0.038059748446171
0.5312499999999997,0.4374999999999998,0.0,0.5449079724385246,0.1083827182595628
0.0,0.9687499999999978,0.0,0.4619410145635901,0.3086653818895381
0.7812499999999991,0.5937499999999998,0.0,1.881331054167718e-09,-6.916154848134945e-11
0.3124999999999999,0.2812499999999999,0.0,-0.815481342860803,-0.5448952253063784
0.40625,0.03125,0.0,-3.685417847778944e-06,0.3826915313399045
0.4374999999999996,0.5937499999999993,0.0,-0.1622329836498268,0.8154955406436533
0.8124999999999998,0.15625,0.0,-0.5448862203526562,0.1083753078850147
0.812499999999999,0.5937499999999998,0.0,-0.162210793377804,0.108384193003075
0.4374999999999998,0.4999999999999996,0.0,0.1464487513836365,0.3535637626631495
0.3437499999999998,0.8437499999999989,0.0,-0.6532883153403936,-0.6532883045587818
0.4062499999999997,0.6874999999999996,0.0,-0.8155081198758648,0.5448647667744914
0.4687499999999995,0.8124999999999991,0.0,-0.5449041210180672,0.1083788661877547
0.4687499999999996,0.6562499999999994,0.0,-0.3827125673114433,0.9238640472152784
0.7499999999999998,0.1874999999999999,0.0,-0.3535407918829158,-0.1464435443213933
0.0625,0.1249999999999999,0.0,0.353537576739876,0.8535444116410462
0.5937499999999999,0.1874999999999999,0.0,0.1083773948060473,0.5448811860885957
0.4062499999999996,0.8437499999999989,0.0,-0.6532919965537145,-0.27060976205146
0.8437499999999986,0.8437499999999998,0.0,-0.6532883128426042,-0.6532883045587438
0.9374999999999996,0.15625,0.0,-0.5449215212947462,0.8154730532490995
1.0,0.03125,0.0,0.4619410145635954,0.6913564998229486
0.0624999999999999,0.5312499999999993,0.0,0.8154997792733152,0.5448915446228596
0.875,0.0,0.0,-3.9585766282407646e-08,-2.1431318985078678e-16
0.1875,0.1874999999999999,0.0,6.1912534462379995e-09,5.622875223275156e-12
0.3437499999999999,0.2187499999999999,0.0,-0.9238677435341248,-2.145055533568017e-05
