X,Y,T,U,V
-1.0606060606060606,-1.0606060606060606,0.0,1.5450663061652954e-23,8.265183787836012e-24
0.4545454545454546,-0.9090909090909092,0.0,4.515328122133466e-16,2.6424685193359213e-16
1.9696969696969693,-0.4545454545454543,0.0,-1.3659976684858313e-26,-6.541343551607305e-27
1.0606060606060606,2.424242424242424,0.0,-1.1582137926949972e-36,-5.122874439476205e-37
1.8181818181818183,-0.9090909090909092,0.0,-1.2206124428419436e-29,-6.0483536688295664e-30
-1.3636363636363635,0.4545454545454546,0.0,5.6703084281013416e-21,2.9982932390630544e-21
-2.272727272727273,-2.272727272727273,0.0,5.733888263373384e-47,2.525799545448397e-47
-2.272727272727273,1.212121212121212,0.0,-7.165979134900454e-37,-3.262717156801492e-37
-0.606060606060606,-0.606060606060606,0.0,1.81554053915379e-14,1.0963911956494618e-14
-1.212121212121212,2.2727272727272734,0.0,-7.165979134900028e-37,-3.2627171568011856e-37
-2.424242424242424,-2.424242424242424,0.0,8.696932826360318e-50,3.7572785862079313e-50
1.9696969696969693,-0.9090909090909092,0.0,-6.1910763899397505e-31,-2.976773827063798e-31
1.0606060606060606,0.0,0.0,-4.637695857435269e-12,-6.827832362465461e-12
0.7575757575757573,1.9696969696969693,0.0,-2.0217401221477365e-29,-9.728633847966241e-30
1.212121212121212,-0.9090909090909092,0.0,1.3540409458368137e-23,7.204249844887445e-24
1.9696969696969693,1.9696969696969693,0.0,1.8756470392620776e-41,8.636078080235642e-42
1.5151515151515147,0.4545454545454546,0.0,4.091631067205714e-23,1.9301332749692173e-23
-1.9696969696969693,-1.3636363636363635,0.0,-7.780705761505731e-36,-3.68405533142686e-36
1.5151515151515147,-0.303030303030303,0.0,4.936771982975456e-22,2.2998069866819043e-22
1.363636363636363,-1.666666666666667,0.0,-1.9861404304751216e-33,-9.853332570995917e-34
-1.666666666666667,-0.303030303030303,0.0,-4.209510791021874e-23,-2.2277876424082512e-23
0.1515151515151513,0.4545454545454546,0.0,-2.848052175715366e-07,-4.932492205519626e-07
0.1515151515151513,-1.515151515151515,0.0,-1.1671776492926852e-18,-1.1052679921311073e-18
