X,Y,P @ t=0,T @ t=0,P @ t=0.05,T @ t=0.05,P @ t=0.1,T @ t=0.1,P @ t=0.15,T @ t=0.15,P @ t=0.2,T @ t=0.2,P @ t=0.25,T @ t=0.25,P @ t=0.3,T @ t=0.3,P @ t=0.35,T @ t=0.35,P @ t=0.4,T @ t=0.4,P @ t=0.45,T @ t=0.45,P @ t=0.5,T @ t=0.5,P @ t=0.55,T @ t=0.55,P @ t=0.6,T @ t=0.6,P @ t=0.65,T @ t=0.65,P @ t=0.7,T @ t=0.7,P @ t=0.75,T @ t=0.75,P @ t=0.8,T @ t=0.8,P @ t=0.85,T @ t=0.85,P @ t=0.9,T @ t=0.9,P @ t=0.95,T @ t=0.95,P @ t=1,T @ t=1,P @ t=1.05,T @ t=1.05,P @ t=1.1,T @ t=1.1,P @ t=1.15,T @ t=1.15,P @ t=1.2,T @ t=1.2,P @ t=1.25,T @ t=1.25,P @ t=1.3,T @ t=1.3,P @ t=1.35,T @ t=1.35,P @ t=1.4,T @ t=1.4,P @ t=1.45,T @ t=1.45,P @ t=1.5,T @ t=1.5,P @ t=1.55,T @ t=1.55,P @ t=1.6,T @ t=1.6,P @ t=1.65,T @ t=1.65,P @ t=1.7,T @ t=1.7,P @ t=1.75,T @ t=1.75,P @ t=1.8,T @ t=1.8,P @ t=1.85,T @ t=1.85,P @ t=1.9,T @ t=1.9,P @ t=1.95,T @ t=1.95,P @ t=2,T @ t=2
1.666666666666667,-1.515151515151515,-1.4339472668961893e-35,-6.768613139635036e-36,-2.8364462386487525e-30,5.7427383769495774e-11,1.118147216269037e-28,1.670216055875275e-06,4.365996376726378e-27,0.0001180921366232105,-5.0389877863558624e-26,0.0011179843911275,1.2275757218566234e-24,0.0042513416161288,8.271630781262423e-23,0.0106508012409286,1.351352724261347e-21,0.0207269719616672,1.3201336168251775e-20,0.0346652285446557,8.627073936226101e-20,0.0520676573592579,4.629541504937971e-19,0.0726953298301366,1.926976924599141e-18,0.0960461708558156,7.650178343390646e-18,0.1220728893321352,2.5658416155269613e-17,0.1503818566968744,8.07711762084709e-17,0.1809181854869066,2.531350626724424e-16,0.2134157221676841,7.372120185151092e-16,0.2476828562191409,1.792928886509006e-15,0.2836741318093842,5.1418492789705545e-15,0.3211584319571933,1.3706317274433027e-14,0.3598402808988201,3.992100917651724e-14,0.3993069995844617,1.1865885080139366e-13,0.4389385120506092,2.76591144522237e-13,0.4782197145452799,7.151365324041049e-13,0.5167830175216228,1.6399675553654916e-12,0.5547581334447592,3.692222533918811e-12,0.5916162943037647,9.10601439055877e-12,0.6267830455004273,1.5381086661961573e-11,0.6598535179517234,4.3191127067686095e-11,0.6906766246589253,6.411852175870041e-11,0.7191913757847866,7.411215841594297e-11,0.7459622323619135,9.677362463757932e-11,0.769748889011235,1.6011792320635794e-10,0.7910790499763832,3.2716424821771994e-10,0.8102105756480416,5.537587639146061e-10,0.8280336948434123,7.996385485016814e-10,0.8441353149570671,9.911770166084119e-10,0.8583143864176362,1.0582784311465811e-09,0.8709809011327392,1.2006708351132132e-09,0.8818895425053985,1.342768664005109e-09,0.8928736784459212,1.217066600895564e-09,0.9031922301227014
1.8181818181818183,-0.606060606060606,-1.1496050090744522e-26,-5.731827540371055e-27,-2.6300375542601466e-23,1.9424885732860258e-08,1.1525087993944796e-22,6.102542626615927e-05,7.728964940217548e-21,0.0014886449487592,2.708635556587143e-19,0.0079750831600697,1.2784021583387497e-17,0.0218528531513779,3.266170948727668e-16,0.0439005354780348,5.894155696968136e-15,0.073396931013295,7.451719742075658e-14,0.1098539897649427,7.148286876344117e-13,0.1523319079219054,6.341647301207595e-12,0.2007003720912879,5.47336906401032e-11,0.2545766246946185,8.677227338085901e-10,0.3147048642984538,1.0629972189280326e-08,0.3800869179744548,1.109650092869687e-07,0.4498998030523281,9.159297806840528e-07,0.5250251269241083,7.805882038870335e-06,0.605943205245153,6.394022740546105e-05,0.6882598272156427,0.000619713560207208,0.7706789215711451,0.0048862645765895,0.8423185234500805,0.0507454083950671,0.9138523121139214,0.3538534691760917,0.9645559902114994,0.7159680034228584,0.9661100645735272,0.9795904516325772,0.997273367262439,0.9999574734274072,0.9951750863982328,0.9996859572402356,0.990336043503156,1.0002337521229387,0.998944476321988,1.0001134776705012,0.997377733551187,1.0000794401825004,0.9960343018688134,1.0000516629659766,0.9973837002032876,1.0000421992449846,0.9987186317627268,1.0000338279117678,0.9984295893015636,1.0000255069276376,0.9980591242099668,1.0000168502468156,0.9978943342259804,1.0000091808720843,0.999565302436611,1.0000056184117778,0.9998456481621004,1.0000043967201555,0.9993415928274296,1.0000038653656105,0.9989043984691276,1.0000033549849294,0.9982169803250788,1.000003219453418,0.9994361211517108,1.000003186891684,0.9999155345551728
-1.515151515151515,-0.4545454545454543,4.091631067206837e-23,1.930133274969945e-23,-1.32151854184002e-19,3.677255673625358e-06,1.6114359447803413e-18,0.0013972735136189,8.238685432698069e-16,0.0135253912944353,1.008628600027415e-13,0.0441497991259711,2.949987294091104e-12,0.0910273269175324,4.9658143280140735e-11,0.1508368864554602,7.113953926293603e-10,0.2202183722075183,1.0020506115587445e-08,0.297298917284865,1.1212981397763102e-07,0.3813051832366349,1.4176776788959994e-06,0.471137926590997,1.444968514776282e-05,0.5694833647808122,0.000200890687235213,0.6718671801797532,0.0023451750840396,0.7810539612363395,0.0577274136544664,0.8938198293954529,0.6386366080559476,0.978270117728424,0.9808543448679196,0.9965288414066652,0.996557270777624,0.9970811512242026,0.9995654637651286,0.999858286496734,0.9997857554046272,0.9974510544956996,0.9999456715183832,1.001401156089217,0.9999705316171538,1.0027186039753928,0.9999831225776704,1.0008996997500506,0.9999915711583862,1.003355748402763,0.9999956577622516,1.0037092737169002,0.9999963752851952,1.004117085419007,0.9999965424039512,1.0052971456038582,0.9999969204316678,1.0062311175454808,0.9999973436998172,1.005972973649634,0.9999976591780596,1.0057360813076168,0.9999978047903384,1.0059435560280996,0.9999979006377469,1.0062301545476844,0.9999979950393028,1.0064089347061471,0.9999980915171583,1.0064851917877995,0.9999981775092186,1.0067131760629466,0.999998277728353,1.006758376989387,0.9999984049220104,1.0066123501251842,0.999998557693538,1.006407478798976,0.9999987189517916,1.006201596381565,0.9999988551522186,1.0065204107148809,0.999998964404948,1.0071069570427045
-0.303030303030303,1.363636363636363,6.842382569640103e-20,3.636517463032442e-20,-8.865306624036e-18,5.160754790074894e-05,4.465161147384941e-15,0.0065325938113404,2.117263399625212e-12,0.040360326196194,1.6738297491200198e-10,0.1042339236744941,4.447208799688672e-09,0.1885278781221558,9.199751784049542e-08,0.2875277899866315,1.6508249696085305e-06,0.397462473397364,3.1827071146054324e-05,0.5172796341398329,0.0004997695845847402,0.6489996289199038,0.0092435862609054,0.7920303085735287,0.2699644898886049,0.9419667116415978,0.947933556761899,0.9982538512431534,0.9973682747619343,0.9943878350640248,0.9995243808436176,1.0016838014062124,0.9998811401275588,0.9997747989352868,0.9999684851841262,1.0032614761093204,0.9999756999763648,1.0043910385297317,0.999982730947163,1.0055977505147184,0.9999900127074988,1.004861986788109,0.9999944988109049,1.0058304627736263,0.9999962112377422,1.007073219693194,0.9999969672663898,1.0068011491332192,0.9999972548685396,1.0068957082877457,0.9999974286850616,1.0072939094032731,0.9999976457519888,1.0076955792348783,0.9999979244682456,1.008318487641923,0.999998170396857,1.0090580974648005,0.999998267421622,1.0089433781811232,0.9999983126061408,1.008451232889744,0.9999983895555036,1.0082476451138016,0.9999985209478416,1.0082816415513556,0.9999986982285708,1.008349446752982,0.9999988862348032,1.008373335253373,0.9999990668095816,1.0083689156979,0.9999992185829848,1.0082977085057117,0.9999993510963844,1.008159720302566,0.9999994669771372,1.0079873776117594,0.9999995663992176,1.0078445931570763,0.9999996517557032,1.0079734305443713,0.9999997346292476,1.0083801952401898
0.3030303030303027,-2.121212121212121,-7.17575440230906e-27,-3.2590693217313266e-27,3.9926785237572677e-26,4.4005389084124176e-10,6.663292975980088e-25,5.825718273767657e-06,-2.463751701107189e-24,0.0002859348207834881,2.7415498615960417e-22,0.002249812732891,1.7855024668400685e-21,0.0077677540191938,7.736895308215746e-19,0.0184248901530056,1.5998265197162313e-17,0.0348751304943528,4.232135151742199e-16,0.0577596320801191,8.320928175253223e-15,0.0869934420874712,1.5776670277016416e-13,0.1230480996266877,1.886539768174713e-12,0.1657946799715597,2.759655066365574e-11,0.2164533880137017,2.8776564792276754e-10,0.2742586624289326,3.2275495263581073e-09,0.3392054947632537,2.4872658745159382e-08,0.4104075433472159,1.9276847688574535e-07,0.4874099107976734,1.5054776058955974e-06,0.5665632891111626,8.584152827223017e-06,0.6449604514325926,3.320675232885108e-05,0.7167600994134186,0.00018428194280521417,0.7808188850030252,0.0004851257939356835,0.8351354299008256,0.001100892291995,0.8753483901816016,0.0042098127838064,0.9127117043992092,0.0074450647360347,0.9382257174808568,0.0083753230823881,0.9564319688351528,0.0091790059315464,0.9662702467880344,0.0106420324179202,0.9720416438480304,0.0125767889710177,0.9767378224600454,0.0143786278830659,0.9810584815569552,0.0158998543410156,0.9858349794383704,0.0178800992351005,0.9897787459825826,0.020940012320661,0.9921624258236144,0.0246829021918881,0.993641311462096,0.0285314376178154,0.9945905935182926,0.03181936065377,0.9951513840865608,0.0345876751243595,0.9955813854775364,0.0369023936540417,0.9959298211199068,0.0387245870733685,0.996227604451387,0.0399569932700064,0.99652707746562,0.0403263157270384,0.996812265152194
-0.4545454545454543,-0.9090909090909092,4.515328122133667e-16,2.642468519336016e-16,2.7441315514327496e-11,0.0056326933842912,2.3171144121191136e-09,0.0975565792932283,7.866657665337846e-07,0.2714936273244503,2.9302943291979963e-05,0.46062287724522,0.0004247281960197365,0.6402446532396258,0.0034767405442941,0.7991730212780008,0.1006099628321977,0.9279491202468833,0.7090200087482507,0.9941582322154174,0.9701840007780126,1.0043858501599654,0.9966524677336456,1.0067954822698986,0.9993630339779846,1.0059737682452674,0.9998506520895712,1.0061131476070249,0.999969313490066,1.006085327443715,0.9999912904813908,1.0066061389601175,0.9999975378401272,1.0067974596151734,0.9999995927386534,1.0067858279399229,0.9999996689178444,1.0066352260191571,0.9999997729556788,1.0076105804080673,0.9999999362310414,1.0086018567845094,0.9999999960182236,1.0089981779594035,0.9999999864993891,1.0090128358848267,0.9999999705791074,1.0088211136717131,0.9999999742589978,1.0087135439034955,0.9999999902005684,1.0087732625478327,1.0000000024165483,1.0089789532836615,1.0000000052348903,1.0093803601487044,1.0000000023508395,1.0098291660477183,0.999999998453538,1.0100025884457275,0.9999999960704484,1.0099291252543765,0.9999999957960316,1.009838771332755,0.9999999969635064,1.0097980800184982,0.9999999985485124,1.009757723591087,0.9999999998705336,1.0097153601043471,1.0000000007928878,1.0096900608791763,1.0000000010720886,1.0096319345794285,1.0000000009058083,1.0095492083140294,1.0000000005169187,1.0094587413314864,1.000000000144179,1.009425722127597,0.999999999819004,1.009598890789069,0.999999999629238,1.0099733497158463
