X,Y,u (1) @ t=0,u (1) @ t=0.05,u (1) @ t=0.1,u (1) @ t=0.15,u (1) @ t=0.2,u (1) @ t=0.25,u (1) @ t=0.3,u (1) @ t=0.35,u (1) @ t=0.4,u (1) @ t=0.45,u (1) @ t=0.5,u (1) @ t=0.55,u (1) @ t=0.6,u (1) @ t=0.65,u (1) @ t=0.7,u (1) @ t=0.75,u (1) @ t=0.8,u (1) @ t=0.85,u (1) @ t=0.9,u (1) @ t=0.95,u (1) @ t=1,u (1) @ t=1.05,u (1) @ t=1.1,u (1) @ t=1.15,u (1) @ t=1.2,u (1) @ t=1.25,u (1) @ t=1.3,u (1) @ t=1.35,u (1) @ t=1.4,u (1) @ t=1.45,u (1) @ t=1.5,u (1) @ t=1.55,u (1) @ t=1.6,u (1) @ t=1.65,u (1) @ t=1.7,u (1) @ t=1.75,u (1) @ t=1.8,u (1) @ t=1.85,u (1) @ t=1.9,u (1) @ t=1.95,u (1) @ t=2
0.3124999999999999,0.2812499999999999,-0.5448962987731433,-0.5595942908167647,-0.5739141742196874,-0.5878521869693999,-0.6013980323527272,-0.6145542202629924,-0.6273053273933242,-0.6396550954444906,-0.6516050162056872,-0.663155089676914,-0.6743097430725986,-0.6850670910327968,-0.6954266535577325,-0.7053884306474058,-0.7149815245785307,-0.7241935419448913,-0.7330213274698391,-0.7414648811533742,-0.7495792196561925,-0.7573409137520736,-0.7647439985199064,-0.7717884739596906,-0.7785255197708538,-0.7849481767449612,-0.7910595733949761,-0.7968677622725922,-0.8023937769450616,-0.8076439048581088,-0.812626992067021,-0.8173531335406999,-0.821835303875007,-0.8260832064788217,-0.8301071123468993,-0.8339175695251463,-0.8375216867356206,-0.8409304796895687,-0.8441542861938898,-0.8472031131554568,-0.8500805043365425,-0.8527973454762701,-0.8553632484023724
0.125,0.3124999999999998,0.1464470894735841,0.1525465740232429,0.1588334099671553,0.1652974224498132,0.1719258774056767,0.1787219880282858,0.1856406599850466,0.1926928331801139,0.1998828692746211,0.2072107682685682,0.2146043727025699,0.2220944113307533,0.2296887074842217,0.2373872611629752,0.245066432425678,0.2527788741981674,0.26053799155605,0.2683437844993258,0.2760538194482051,0.2837287527296996,0.2913840270307389,0.2990196423513229,0.3065364870004682,0.3139480377848688,0.3212482362045036,0.3284214881463946,0.3354730564727197,0.3423845110234148,0.3491415326308002,0.3557318087930151,0.3621699620779768,0.3684400174620263,0.3745313089304041,0.3804357619123857,0.3861705850331665,0.3917242658153468,0.3970902751995488,0.4022645166423595,0.4072638553248933,0.4120813444132556,0.4167141687124516
0.6874999999999998,0.1874999999999999,0.7071077518853636,0.7189539562357238,0.7302903279106856,0.7411561512639164,0.7515850250391701,0.761568263305969,0.7711781589957882,0.780397173812884,0.7892183153648357,0.7976415836516432,0.8057542590298927,0.8135191725548833,0.8209268612669399,0.8279773251660627,0.8347753530277706,0.8412763198258274,0.8474688643330809,0.8533529865495314,0.8590158194192746,0.8644202567742401,0.8695568516372547,0.8744256040083187,0.8790781417220771,0.8835074446344819,0.8877166686521087,0.8917139368357012,0.8955084863766863,0.8991082888408256,0.9025215353934496,0.9057565243912694,0.9088194098695094,0.9117187817610392,0.9144628073444736,0.917059447591588,0.9195122245312464,0.9218297027247184,0.924019571800052,0.9260890943111404,0.928040184311545,0.9298808316225928,0.9316179718550178
0.125,0.7499999999999989,0.5000011854995624,0.5147381852642955,0.5293028868966569,0.5436657232085323,0.5577919436916422,0.5716903252238038,0.5852842751135252,0.5985923747801484,0.6116220325019729,0.6243732482789989,0.636772718488489,0.648851659986177,0.6606180203705039,0.6720717996414698,0.683144022506651,0.6938640625723216,0.7042393981581894,0.7142700292642544,0.7239337818373229,0.7332400988516131,0.74219138442392,0.7507876385542439,0.759044804829166,0.7669607153042973,0.7745363445792907,0.7817742011986777,0.7887022455687891,0.7953195253929769,0.8016301050373287,0.8076404976113718,0.8133721364797157,0.8188295059559754,0.8240200311951171,0.8289525728414661,0.8336409539927789,0.8380933605190432,0.8423189564094655,0.8463273830947617,0.8501269807989259,0.8537275678854983,0.8571387062450223
0.1249999999999999,0.3749999999999997,-2.5343340379498977e-21,-2.7469626779969938e-17,-3.3183901389125904e-17,-3.1728639472670445e-17,-2.9791484467452844e-17,-2.5480122890114116e-17,-2.253920556122333e-17,-2.0060278608348566e-17,-1.7681148003918918e-17,-1.5401813747934394e-17,-1.405346497618694e-17,-1.3282134035096007e-17,-1.2997703175587276e-17,-1.3200172397660753e-17,-1.4604775531792826e-17,-1.6906925294736648e-17,-2.0029075842725985e-17,-2.3971227175760812e-17,-2.616412575105816e-17,-2.7701905994624334e-17,-2.88631270647864e-17,-2.9647788961544375e-17,-3.1818729155042443e-17,-3.5136244139237875e-17,-3.9708092653230346e-17,-4.581163740164586e-17,-4.913243474296694e-17,-5.057222262847795e-17,-5.0127675797844774e-17,-4.7353687727046276e-17,-4.769113692194513e-17,-4.989456443121281e-17,-5.387866225787449e-17,-6.012441760743668e-17,-6.253080598573446e-17,-6.247380991573644e-17,-6.0032071353595e-17,-5.465097178516302e-17,-5.3705694375056114e-17,-5.556335826400711e-17,-6.015407790088226e-17
0.6562499999999994,0.5312499999999998,0.6532825702484878,0.6666290020763768,0.6795131067495692,0.691951484256101,0.7039570773649646,0.7155265084724296,0.7266954061903136,0.7374551270023247,0.7478022248006603,0.7577366995853202,0.7673151130597904,0.7765133780306712,0.7853253620628978,0.7937510651564701,0.8018702988546009,0.8096490748585228,0.8170787399793104,0.8241592942169639,0.8309704864298254,0.8374783550139138,0.8436742535766146,0.8495581821179279,0.8551842444459702,0.86054508374384,0.8656440072694331,0.87048952765015,0.8750957028859315,0.8794702915668585,0.8836221452978956,0.8875606492086173,0.8912940068674382,0.8948317640678382,0.8981832337129144,0.9013576150268447,0.9043593309522436,0.9071982301727292,0.909883219947912,0.9124227480076352,0.9148193824007748,0.9170823703524,0.919219800179181
0.6562499999999996,0.4374999999999996,0.1083867353357485,0.1129539549663761,0.1176572056326722,0.1224888588446335,0.1274389902074383,0.1325100985385422,0.1376671569800809,0.1429186630625828,0.1482680046903763,0.1537151818634612,0.1592052172704197,0.1647615233803096,0.1703900608479826,0.1760908296734388,0.181770316924501,0.1874683457313773,0.1931950547912599,0.1989504441041486,0.2046281645527645,0.2102735056456955,0.2158979977827658,0.2215016409639754,0.2270117031375249,0.2324380741135148,0.2377763079266609,0.243014961004347,0.2481600065971083,0.2531976328631918,0.2581174608856478,0.262910787433643,0.2675894919030462,0.2721420723207303,0.2765610836307859,0.2808410610478445,0.2849948235597133,0.2890144202275305,0.2928955039165201,0.2966354865879589,0.3002464795080853,0.303723895886167,0.3070660462226793
0.781249999999999,0.6249999999999998,0.3086592058457754,0.3202727524715184,0.3320422128486966,0.3439360267417532,0.355915945981037,0.3679916231686243,0.3800544789668477,0.3921308547689361,0.4042312526989874,0.4163556727570018,0.428360048884389,0.440305732610571,0.4522083436162668,0.4640678819014763,0.475685555508905,0.4871460213711862,0.4984708325656569,0.5096599890923172,0.5205431294149404,0.5311928031743263,0.5416274810139331,0.5518471629337611,0.5617721225748104,0.5714132008047726,0.5807655241103129,0.5898165484430221,0.5985916637499884,0.6070731678715916,0.6152508355889196,0.6231180913423021,0.6307079868281283,0.6380085581327968,0.6450156520317752,0.6517289278696905,0.65817508104834,0.6643500946586951,0.6702552807056419,0.6758945523541773,0.681287460775137,0.6864357927407613,0.6913444173361585
0.8749999999999998,0.09375,-0.0380603614010182,-0.0396896043071694,-0.041383456164452,-0.0431407422417354,-0.0449600873432415,-0.0468418416916052,-0.0487792432864297,-0.0507739325918705,-0.0528265636491921,-0.0549371364583945,-0.057092349144839,-0.0592978664040219,-0.0615551304287598,-0.0638641412190528,-0.066197657427759,-0.0685672799713401,-0.0709759623639608,-0.0734237046056213,-0.0758717513034579,-0.0783366067100948,-0.0808224726956225,-0.0833293492600411,-0.0858229488930708,-0.0883079338716186,-0.0907822082685572,-0.0932403773286994,-0.0956800287245673,-0.098095362162522,-0.1004811651972348,-0.1028325123250688,-0.1051498196902008,-0.1074274354533389,-0.1096607606351246,-0.111845710180295,-0.1139851642302361,-0.1160740906304285,-0.1181088300941902,-0.1200863934618318,-0.1220114027582505,-0.1238798338856747,-0.1256891629409507
0.0,0.4687499999999995,-0.1913423346781211,-0.1990973697545857,-0.2068956832266097,-0.2147161602217971,-0.2225300732446537,-0.2303446282264249,-0.2380826635878395,-0.2457628987606552,-0.2533927970477296,-0.2609723584490627,-0.2684094856910385,-0.2757433990358565,-0.2829840836946277,-0.2901315396673521,-0.2970707258278595,-0.3038506332369594,-0.3104837346844115,-0.316970030170216,-0.323228884916885,-0.3292946378032072,-0.3351760312733886,-0.340873065327429,-0.3463627425408525,-0.3516481900103824,-0.3567280019493219,-0.3615985599708597,-0.3662811698789593,-0.3707688241962013,-0.3750594281018525,-0.3791532847509802,-0.3830721542866279,-0.3868134222294613,-0.3903787033574332,-0.3937716768420152,-0.3970059037875096,-0.4000837196601484,-0.4030094076942509,-0.4057882018725879,-0.4084274890081538,-0.4109322103505771,-0.4133077314808468
