X,Y,P @ t=0,T @ t=0,P @ t=0.05,T @ t=0.05,P @ t=0.1,T @ t=0.1,P @ t=0.15,T @ t=0.15,P @ t=0.2,T @ t=0.2,P @ t=0.25,T @ t=0.25,P @ t=0.3,T @ t=0.3,P @ t=0.35,T @ t=0.35,P @ t=0.4,T @ t=0.4,P @ t=0.45,T @ t=0.45,P @ t=0.5,T @ t=0.5,P @ t=0.55,T @ t=0.55,P @ t=0.6,T @ t=0.6,P @ t=0.65,T @ t=0.65,P @ t=0.7,T @ t=0.7,P @ t=0.75,T @ t=0.75,P @ t=0.8,T @ t=0.8,P @ t=0.85,T @ t=0.85,P @ t=0.9,T @ t=0.9,P @ t=0.95,T @ t=0.95,P @ t=1,T @ t=1,P @ t=1.05,T @ t=1.05,P @ t=1.1,T @ t=1.1,P @ t=1.15,T @ t=1.15,P @ t=1.2,T @ t=1.2,P @ t=1.25,T @ t=1.25,P @ t=1.3,T @ t=1.3,P @ t=1.35,T @ t=1.35,P @ t=1.4,T @ t=1.4,P @ t=1.45,T @ t=1.45,P @ t=1.5,T @ t=1.5,P @ t=1.55,T @ t=1.55,P @ t=1.6,T @ t=1.6,P @ t=1.65,T @ t=1.65,P @ t=1.7,T @ t=1.7,P @ t=1.75,T @ t=1.75,P @ t=1.8,T @ t=1.8,P @ t=1.85,T @ t=1.85,P @ t=1.9,T @ t=1.9,P @ t=1.95,T @ t=1.95,P @ t=2,T @ t=2
-2.424242424242424,-2.424242424242424,1.9198528500541123E-40,1.9733092662014104E-40,3.055058100377007E-36,4.149187364952207E-21,9.992234748462815E-35,5.430776538684322E-13,-1.665546175042158E-33,4.778533047324203E-9,-1.6922163041063817E-32,3.845657800152832E-7,-1.5466325187308085E-31,6.802729211918835E-6,-7.8783797214799945E-31,5.256547645826202E-5,-8.726193941315861E-32,2.3684543498879662E-4,-3.799368575155463E-30,7.647529150780353E-4,-1.454639245327329E-29,0.0019046831921418572,5.83551018459651E-29,0.003954909517800277,5.954784977408349E-28,0.007355945643526001,2.1624729559375323E-27,0.012268672529991866,3.6377140162916954E-27,0.018950981921374024,-4.4880632778776197E-26,0.027695977199349946,-1.6950110104346323E-25,0.03861882163803351,5.454889206567523E-25,0.05189305706928109,2.4992599736011595E-24,0.06771811828006626,-5.165718719523427E-24,0.08596526078521714,-3.309662206249747E-23,0.1067909192358747,1.5585519645305453E-22,0.13042230745541544,-5.2283061548833864E-23,0.15645860604331036,-8.2804512244371985E-22,0.18513850251266467,4.706588440187856E-21,0.21615107299435365,-1.2368135790922592E-20,0.24931915092588772,3.0300298254218763E-20,0.2845445037822782,-6.577941737548203E-20,0.3214863008206586,6.647024824383618E-20,0.35951551375004165,-4.7916881030104226E-20,0.39836817750639414,-5.662151370656777E-19,0.43765405323124945,1.4594185545964927E-18,0.47679391207393873,-3.974732674095803E-19,0.5153730144277975,-2.6862927122126503E-18,0.552930551236747,1.432510779304218E-18,0.5890256203173259,8.60006478407323E-18,0.6237060470977952,8.115968858919154E-19,0.6565459953363986,-1.64594732407366E-17,0.68763837743867,-1.6936048490444098E-17,0.7170194315849895,1.775790430981326E-18,0.7444214326009845,1.2109249468278207E-17,0.7697396347574651,6.301344864145988E-17,0.7926066194514991
-2.272727272727273,-2.424242424242424,-5.1439486934729514E-39,-5.3444986557693924E-39,-8.152107884345755E-35,3.28319581644355E-20,-2.6516946020672145E-33,2.012250458359825E-12,4.432840132165602E-32,1.0771053539862411E-8,4.482516005275249E-31,6.958700110142443E-7,4.098200014694383E-30,1.0620582201192226E-5,2.09709174395732E-29,7.379386796994858E-5,2.8119284402976578E-30,3.086334163822886E-4,1.0108806745968908E-28,9.429410341802661E-4,3.860500669042551E-28,0.0022584238849238363,-1.602860390192491E-27,0.00455798573829382,-1.6079298645707534E-26,0.00828597491040585,-5.806893953880341E-26,0.013587553051342236,-9.445118904918423E-26,0.020712222304364078,1.2251664615546074E-24,0.02994524280595832,4.528547257712867E-24,0.041391135351560276,-1.5043987641803578E-23,0.055216472644552206,-6.74891240726902E-23,0.07161440029575203,1.451262816106903E-22,0.09044879676988753,8.85536193277313E-22,0.11187117742575015,-4.2952867734738044E-21,0.13610019672855744,1.55793934533759E-21,0.16272613789713194,2.2381158614353843E-20,0.19197231886720822,-1.2834570789789154E-19,0.22351631090719618,3.3939051274843473E-19,0.2571686594917874,-8.247710460682667E-19,0.292810369421476,1.776770199671873E-18,0.3300784571468192,-1.790214569044737E-18,0.36834780489703395,1.2119895254410037E-18,0.40734382217252635,1.5539261693091913E-17,0.44666398541571395,-3.984373863111333E-17,0.4857289590234462,9.712438350146404E-18,0.5241436627300876,7.357279159534543E-17,0.5614427778442181,-4.002098797256869E-17,0.5972058808990246,-2.35663085093744E-16,0.6315096239095179,-2.267114264675437E-17,0.6639384746975759,4.497725408630861E-16,0.6945996033627627,4.621953967341615E-16,0.7235283888366719,-5.4100781015667927E-17,0.7504606156426253,-3.6288534234925594E-16,0.7752992737993736,-1.7112980070673506E-15,0.7976781560788901
-2.121212121212121,-2.424242424242424,5.487441541547367E-38,5.823749581278642E-38,8.286247770050393E-34,2.8474742707795396E-19,2.6246172081386586E-32,8.40969124475032E-12,-4.44120809283575E-31,2.8771826478057172E-8,-4.420912400886035E-30,1.5042548487906308E-6,-4.059358243662273E-29,1.9698070390343206E-5,-2.1305437899238274E-28,1.214692445541693E-4,-6.870648264624133E-29,4.640681602404368E-4,-1.0671742866866012E-27,0.0013193589764247465,-3.894703985015258E-27,0.002993661403584565,2.010120627900022E-26,0.0057976584800551985,1.851901581707425E-25,0.01018234159616072,6.58759506379587E-25,0.016261713390331292,8.630807536876411E-25,0.024268892998503478,-1.5124017214654423E-23,0.03447408651674402,-5.027397245388848E-23,0.04696136685176146,1.945897618788558E-22,0.06188381603579857,8.0380193921582155E-22,0.07942219570370739,-2.0621326289437888E-21,0.09942565829828767,-1.005220796510474E-20,0.1220351563506496,5.623504206796993E-20,0.1474512982403115,-2.4733685869001904E-20,0.17524592615544418,-2.738376938355409E-19,0.2056099816374343,1.6260788586566758E-18,0.23819943422334378,-4.404531365471779E-18,0.2727987328958703,1.0271568518647298E-17,0.309246957963963,-2.122369226391832E-17,0.3471374681117369,2.1934600430761383E-17,0.3858566424464331,-1.11513414860001E-17,0.4251100755977959,-1.9819885888648152E-16,0.4644695352001963,5.019845870837615E-16,0.5033587450009142,-4.855119043106267E-17,0.5414226549388904,-9.367869885266854E-16,0.5781877840768701,6.086160882589385E-16,0.6132796572494795,3.0305580004166176E-15,0.6468264977053505,2.653014011417244E-16,0.6784355568497071,-5.7651837611275564E-15,0.7082363603842521,-5.7481754002093766E-15,0.7362628707299061,1.4625709773154782E-15,0.7622610381647328,6.9036179197767495E-15,0.7861459631346824,2.127241450850066E-14,0.8075530365605103
-1.9696969696969697,-2.424242424242424,-1.0933478268533473E-36,-1.1770243132890781E-36,-1.5308125836991492E-32,2.082306032555615E-18,-4.684441696687828E-31,3.2134242843081586E-11,8.053355598309007E-30,7.412583091084111E-8,7.884641322121924E-29,3.2232410688583385E-6,7.289385668400698E-28,3.699515372548672E-5,3.956758546940938E-27,2.0577756894267613E-4,2.350330514101889E-27,7.255662847831766E-4,2.1222790397718434E-26,0.0019310748745828643,7.243595187616596E-26,0.004160933709594149,-4.70543255922879E-25,0.007734196850557596,-4.031994475360455E-24,0.013109592516521721,-1.4235424003406996E-23,0.02035515270768807,-1.4175300749767446E-23,0.029680410032069882,3.523699474842633E-22,0.041334516700073494,1.0638345847485394E-21,0.055372760592178986,-4.7014235719811145E-21,0.07192891255146247,-1.8274111376560076E-20,0.09116552542751913,5.3372777186876077E-20,0.11290955421216596,2.185040715500651E-19,0.13728411626214748,-1.3760017495126892E-18,0.16446066238582738,6.610526159059221E-19,0.19398147175289593,6.4029244608139E-18,0.22598565742310014,-3.8896102982006734E-17,0.2600999153744753,1.0723328747110748E-16,0.2960656983320894,-2.405133386495137E-16,0.333658793394281,4.771149368958095E-16,0.3724091263476538,-5.109567401020398E-16,0.4117296226606113,2.0261471085133518E-16,0.4512988093491835,4.714712840197736E-15,0.4906459218791138,-1.1784781433676488E-14,0.5292105143586121,-2.7264286809564886E-16,0.566696493915744,2.214823869040535E-14,0.6026223399472947,-1.6532271796076974E-14,0.6366920855981945,-7.257983274339481E-14,0.6690964990221718,-5.688070690521782E-15,0.699482594693889,1.381939803881152E-13,0.7279977934694977,1.3416490401385844E-13,0.7546770675783717,-5.1667289209413273E-14,0.779289107764723,-2.0625285833034373E-13,0.8017545906051605,-4.982305642398785E-13,0.821716998996319
-1.8181818181818183,-2.424242424242424,1.348655542708272E-35,1.4820139957715787E-35,1.5643250927094339E-31,1.4614228806085624E-17,4.4457951408901084E-30,1.1516801783177415E-10,-7.94555716670115E-29,1.8149956383241068E-7,-7.567052013388878E-28,6.632633331067748E-6,-7.104124290638096E-27,6.7485854537196E-5,-4.13682765220074E-26,3.4257599633200493E-4,-4.9269358493953957E-26,0.0011262860512183388,-2.63024276230487E-25,0.0028309529084611434,-7.911159842869102E-25,0.00583034864655355,6.969119687099228E-24,0.010449262356791635,5.5775662894714E-23,0.01715322831105364,1.9841912685470887E-22,0.02595065580439294,1.2249284522282419E-22,0.03702155382455372,-5.3094237896321165E-21,0.050589846076153334,-1.438169783322055E-20,0.06667555550225412,7.32560725055425E-20,0.08538800656346865,2.706085345208604E-19,0.10686586605653808,-8.822757020461251E-19,0.13090570921112168,-3.0628167979162344E-18,0.15760257283185058,2.1670501007062622E-17,0.187085487269774,-1.0600550220818735E-17,0.2188527670199626,-9.701159982558445E-17,0.2529706228498578,5.966466166097977E-16,0.28903106361509323,-1.669540048655077E-15,0.32671135536491347,3.526527701798113E-15,0.3657032944250097,-6.5038336051409055E-15,0.40545842291150047,7.427027308522452E-15,0.44544247085971267,-2.294991517566942E-15,0.4853003045250391,-7.014016668871662E-14,0.5244951865519492,1.682606397654159E-13,0.5625177734800539,2.835849866680864E-14,0.5991399059424635,-3.191191379011131E-13,0.6338836997881023,2.708961560394423E-13,0.6665675446529845,1.073756991050762E-12,0.697440063622928,8.55433573512242E-14,0.7262099873636219,-2.0530029973170683E-12,0.7530198620462697,-1.9741005137182825E-12,0.7779176271468466,1.0110697953384155E-12,0.8007151992891394,3.529033422431283E-12,0.8213047624182472,7.248816718127159E-12,0.8393793731650001
-1.666666666666667,-2.424242424242424,-2.254343343344213E-34,-2.5135735591505545E-34,-2.13067172601323E-30,8.741714670907752E-17,-5.623906227729345E-29,3.7451556634332287E-10,1.0530731214995548E-27,4.1645078242161333E-7,9.835533417881842E-27,1.2954183558553755E-5,9.368591118875006E-26,1.1802107275565134E-4,5.826424083756483E-25,5.517890997888358E-4,1.0309692998470595E-24,0.0017052226810785303,4.392830116358872E-24,0.004078060709101929,1.2085367010551961E-23,0.008076993192770998,-1.2358357762919688E-22,0.014026902907645298,-9.722845488507812E-22,0.022397550022697332,-3.525583257331142E-21,0.03312577925083383,-1.580701484023101E-21,0.04635778374765648,9.688959044809358E-20,0.062290265207477664,2.5035419716276783E-19,0.08090309990367163,-1.350683978801434E-18,0.10227627364821774,-4.926372548615585E-18,0.12651860741211693,1.655998606973611E-17,0.1533861873286039,5.422676980349224E-17,0.18293156277055148,-3.985601176529821E-16,0.2152256435726559,1.871348595168702E-16,0.24970311872940187,1.764676841146428E-15,0.2863380775563162,-1.0761451034550813E-14,0.32468159361103194,3.032978803478087E-14,0.3643227163965248,-6.085444971444372E-14,0.404850435571557,1.0544032817461778E-13,0.44563427779888426,-1.2526774850043673E-13,0.48622967779708104,3.514580972994248E-14,0.5262382271785941,1.2256116025860083E-12,0.5650282359550273,-2.7721138061718124E-12,0.6022132645852251,-7.582609253806571E-13,0.6376179745676556,5.342850932357998E-12,0.6708026629832169,-4.718162789596827E-12,0.7017270207663348,-1.8360543680229875E-11,0.7306813762575067,-1.7854562578062713E-12,0.7574553414832222,3.526940722144256E-11,0.7821495884254444,3.473847083337936E-11,0.8048528565476064,-1.858131740585151E-11,0.8254474183031689,-6.159860457027494E-11,0.843716453335191,-1.2324204681661998E-10,0.8595332316614803
-1.515151515151515,-2.424242424242424,3.22904583646073E-33,3.673640547071881E-33,1.9979624073522072E-29,4.819174340164006E-16,4.661402147748561E-28,1.1254404122330503E-9,-9.730759741377798E-27,8.994332591268641E-7,-8.974692964975615E-26,2.4039219015094012E-5,-8.692446003330096E-25,1.9763579867347129E-4,-5.9741378572855724E-24,8.57033973294655E-4,-1.6186643044732755E-23,0.0025048298096322728,-5.974150201885025E-23,0.005732088727357546,-1.5314172334199275E-22,0.010971509956993772,1.6299284490876994E-21,0.018540137433462108,1.31507594410828E-20,0.028908487605498395,4.998367945029599E-20,0.041932254871883956,1.86182562954009E-20,0.057721556145730275,-1.3626586866188764E-18,0.07644622702247446,-3.447871195266531E-18,0.09804183713009726,1.8902711279169304E-17,0.12255353796440766,6.950145492265562E-17,0.15005318891931294,-2.302393004594399E-16,0.18024210578628233,-7.438769180537325E-16,0.2131110509798473,5.412302292468279E-15,0.248653552591646,-2.1482675882452627E-15,0.28621430475970766,-2.377137225288922E-14,0.3256634926709214,1.4015505700150381E-13,0.36649778008921763,-3.959562857525714E-13,0.4081966950009136,7.307253671925034E-13,0.45023246632429037,-1.1138897797626142E-12,0.49191053177926236,1.361559252155428E-12,0.5329163770914954,-1.9017658379734604E-13,0.5727904008475405,-1.4937584995348457E-11,0.6107865462122332,2.8892000904433198E-11,0.6467532062803639,1.4773422830442217E-11,0.6805153366732336,-5.96519680536473E-11,0.7117387493458341,4.94021005482534E-11,0.7405271663394306,2.1002480763235616E-10,0.767195497074237,3.66400748189168E-11,0.7916110976616876,-4.0386073063151304E-10,0.8138033964405453,-4.474763752857179E-10,0.8339442293583545,1.823662756751212E-10,0.8520148933279429,6.137447022417064E-10,0.867565214158225,1.3794723869372617E-9,0.880908247686448
-1.3636363636363635,-2.424242424242424,-4.52362609124107E-32,-5.221632642173074E-32,-1.7585643867089605E-28,2.275929427855229E-15,-3.6648159838184444E-27,3.0654239508769785E-9,8.880141555592618E-26,1.8159893963645733E-6,8.273958260868846E-25,4.223742932233666E-5,8.035646559017453E-24,3.1619576169567855E-4,5.983128650399723E-23,0.0012809607073481662,2.1158377487003953E-22,0.0035611406432591317,7.600676145290765E-22,0.007837385645971412,1.938573487876068E-21,0.014558265233907726,-1.8887135894760326E-20,0.02402411376021466,-1.606713106386013E-19,0.03670289329277972,-6.409766249556872E-19,0.05236223815817457,-2.555715297898306E-19,0.07107601637877191,1.6882756206028526E-17,0.09298933578690308,4.314950578445148E-17,0.11798843002302693,-2.2991589052480776E-16,0.14607636052861517,-8.605337328139564E-16,0.17727844906532528,2.7455014619228546E-15,0.21122027668861004,9.073141275019705E-15,0.24780789513619222,-6.25729365292006E-14,0.28693197122022296,1.9947957950205602E-14,0.3278169666092313,2.7509601152369285E-13,0.3702281340121575,-1.5263527940606183E-12,0.41358165934945673,4.358288323041847E-12,0.45723735507026547,-7.284855942672199E-12,0.5005512184676308,9.739573305242074E-12,0.5428054176353181,-1.0644274089072662E-11,0.5838478536984816,-2.624955226138223E-12,0.6231293460743097,1.5271876581852636E-10,0.6598150135751236,-2.275303890520803E-10,0.6941055345599711,-2.084826685661364E-10,0.7257467195361391,5.592730855484743E-10,0.7545996436391329,-3.354855589164558E-10,0.7808905419506948,-1.932352724972175E-9,0.804944397506774,-6.171685389803396E-10,0.826666932299858,3.6823061221493527E-9,0.8460296504595837,5.0055019035035064E-9,0.8633257134109898,-7.3263769449695E-10,0.878654262663611,-3.462194174658925E-9,0.8912504139293025,-1.2112517297288481E-8,0.9021151279924896
-1.212121212121212,-2.424242424242424,7.579329851445414E-31,8.925459126266845E-31,1.0692340308807792E-27,9.564545584143408E-15,1.9893969298046097E-26,7.624307566683732E-9,-7.122632696774866E-25,3.4316041460038666E-6,-7.041677873322237E-24,7.027682417603238E-5,-6.618659801739481E-23,4.832153142766261E-4,-5.392690027256437E-22,0.0018414464807598677,-2.5517562069340998E-21,0.004895939670207824,-9.558947105242889E-21,0.010410184138069262,-2.5897591022650745E-20,0.018837049352025126,1.8843428559068825E-19,0.03045185188430259,1.84344269419928E-18,0.04571775571431532,7.982540529318005E-18,0.06431025047637277,4.10764910956694E-18,0.08626874494009111,-1.9098217263435095E-16,0.11171618312353726,-5.072689844831196E-16,0.14048164167325664,2.4878969741346837E-15,0.1725156616574406,9.58068842218455E-15,0.2077830413765446,-2.831122278072898E-14,0.24580408203844575,-9.617242175745608E-14,0.286376939922412,5.967729188847927E-13,0.32925258998052875,-1.067417267335848E-13,0.37351166225655574,-2.4341498441139786E-12,0.4188200849087829,1.2325949379232964E-11,0.46447786700062543,-3.4581053874449615E-11,0.5097329454219645,4.9247690111933346E-11,0.5538636915969392,-3.771372434226185E-11,0.5961706397786127,4.1499422598862766E-12,0.636684280432629,1.751970713832375E-10,0.6747361762643717,-9.358501763756002E-10,0.7095134484930009,4.706504417800731E-10,0.7416199257719377,2.5107490925195976E-9,0.7706614347062009,-2.8134427640773536E-9,0.796763609878336,-1.0335238666767076E-9,0.8202491866749794,9.34229774496057E-9,0.8414284699080319,1.2983397615218579E-8,0.8601937004340277,-3.79135606430854E-9,0.8765326133596847,-2.537397425176172E-8,0.8908648249154875,-3.5936898779296485E-9,0.9033947999386147,-2.3681204546250563E-8,0.9131743750325341,5.9236796985810254E-8,0.9217463908009124
-1.0606060606060606,-2.424242424242424,-8.840262590943622E-30,-1.0558867453736799E-29,-2.0092122652606322E-27,3.437663876812714E-14,-4.9337408836027425E-26,1.7143176808274513E-8,4.102792031493437E-24,6.04647882653378E-6,4.449881645458004E-23,1.1052488079171048E-4,3.9022484592820828E-22,7.04624496742024E-4,3.341537267909243E-21,0.002544062102247066,1.960064150124492E-20,0.0065042244688920895,7.876641592402563E-20,0.013421320488537617,2.3112680178229613E-19,0.023741535093975013,-1.1488089933819052E-18,0.03770877080172076,-1.3818055369321065E-17,0.055780562115323985,-6.451244340197899E-17,0.07753864388265087,-3.971964583249688E-17,0.10299115234791466,1.3712053122290451E-15,0.13223961376788493,3.78415979433654E-15,0.1650441146039074,-1.6891864322929637E-14,0.20128824520655775,-6.5080611663226E-14,0.24085616005997657,1.8969312896553666E-13,0.28312719341420867,6.137116271500148E-13,0.3277728890924162,-3.327723459804501E-12,0.37435245741428586,7.432961877715564E-13,0.42180408478433007,1.2015346401948081E-11,0.4696918970522436,-4.6392491621625007E-11,0.5171725509606631,1.4514622975830886E-10,0.5634070456594332,-1.0474567347736782E-10,0.607694722037934,-5.365493733153817E-11,0.6493627752864733,8.664016697223488E-10,0.6886331533829415,-1.4053470944843099E-9,0.7247207229170377,2.0233981453629815E-9,0.7570104659215793,8.671670259756871E-9,0.786451769788262,-6.057594807907767E-9,0.8125224925634382,4.672678670728044E-9,0.8355971532575017,3.256122334393057E-8,0.8560723244067893,6.914028929992841E-8,0.8742214028156136,6.940263749332412E-8,0.8899220615299637,3.3325441551634E-8,0.9032708304415138,2.3124277861084077E-8,0.914768640163954,3.025795030438711E-8,0.9246686465823291,3.177011910023039E-8,0.9321777032571091,3.6593336595816015E-8,0.9387684986197198
