X,Y,T,U,V
0.687499999999999,0.8124999999999996,0.0,-1.2729108141419962e-05,-0.7071172776871795
0.375,0.2812499999999999,0.0,-0.6913557902831498,-0.4619198289029972
0.9687499999999984,0.84375,0.0,-0.6532921554251495,0.2706099215138804
0.6874999999999988,0.9687499999999992,0.0,0.1622093018827722,0.1083863988817866
0.7499999999999988,0.8437499999999998,0.0,-0.4619604084475693,-0.6913286739371616
0.9062499999999992,0.34375,0.0,-0.9238856200563654,2.171828936354835e-05
0.843749999999999,0.4687499999999999,0.0,-0.6532614305542442,0.2705971994921194
0.6249999999999996,0.4687499999999998,0.0,0.3086500627248882,0.4619470581848212
0.1874999999999999,0.3437499999999998,0.0,-0.1083968985874811,-0.5449006447407913
0.0937499999999999,0.656249999999999,0.0,0.9238856218363196,2.1726640342845312e-05
0.0,0.9687499999999978,0.0,-0.191361092806063,0.9619385980165284
0.0,0.3124999999999998,0.0,-0.3535623758929482,0.1464525112779634
0.84375,0.0,0.0,-0.4619235529238925,0.308650057485971
0.4062499999999998,0.5312499999999996,0.0,-0.2705971994921292,0.653261430554246
0.8437499999999986,0.6874999999999998,0.0,-0.1083932832570621,-0.5448825274815748
0.78125,0.0,0.0,-0.1913353566641134,0.0380597440821967
0.4062499999999996,0.7187499999999992,0.0,-0.2706009193322317,-0.2705934767295767
0.0625,0.3749999999999996,0.0,-0.1464525112779625,0.3535623758929427
0.7499999999999992,0.5312499999999998,0.0,0.1913356374969978,-0.0380582522365525
0.1562499999999999,0.4062499999999996,0.0,4.618215333910078e-09,2.1994265955117443e-09
0.3124999999999999,0.5624999999999994,0.0,-7.021855112164015e-09,7.021855167753614e-09
0.4999999999999998,0.3437499999999999,0.0,-0.4619506728418834,0.308668175920547
0.15625,0.2187499999999999,0.0,0.6532884245322371,-0.6532884245322363
0.3749999999999999,0.4999999999999996,0.0,-0.4999857019180105,0.4999857019180074
0.4999999999999994,0.9374999999999988,0.0,-0.3535676348067527,0.8535570649341497
0.2812499999999999,0.3437499999999998,0.0,-0.6533011493821064,-0.6532576988577176
0.2499999999999998,0.6874999999999991,0.0,0.353536918999414,-0.8535443394504934
0.7812499999999992,0.4687499999999999,0.0,-0.3826732343608629,3.727814640394634e-06
0.6562499999999991,0.7812499999999996,0.0,0.2705971950881542,-0.653297420435022
0.3437499999999999,0.2499999999999999,0.0,-0.4619567941899966,-0.6913232880511384
0.0,0.4062499999999996,0.0,-0.4619514067826213,0.6913504026427824
0.3125,0.0,0.0,-0.3535406500701576,0.1464435157576985
0.9062499999999982,0.8749999999999998,0.0,-0.9619385980164848,0.1913610928060335
0.9687499999999996,0.21875,0.0,-2.199431120143973e-09,-4.618217221522778e-09
0.7499999999999996,0.3437499999999999,0.0,-0.4619604084475748,-0.6913286739371612
0.8124999999999987,0.8124999999999999,0.0,-0.7071300028546176,-0.7070791044883723
0.15625,0.4374999999999995,0.0,0.1083856698083982,0.1622130253860193
0.5624999999999998,0.2812499999999999,0.0,0.1622169210172432,-0.1083895601198085
0.09375,0.5624999999999993,0.0,0.8154706082399918,0.5449208752755464
0.5624999999999998,0.3124999999999999,0.0,-7.025002157040449e-09,7.025002157040429e-09
0.2812499999999998,0.9374999999999984,0.0,-0.5448861359915494,-0.108375171123275
0.03125,0.5624999999999992,0.0,0.5448644086472262,0.8155083356969823
0.3124999999999999,0.6249999999999993,0.0,0.1464397857941996,-0.3535421792870931
0.0625,0.5624999999999993,0.0,0.7070791044883628,0.7071300028546268
0.3437499999999997,0.9062499999999988,0.0,-0.9238676222793514,2.1723884233157786e-05
0.0,0.0937499999999999,0.0,0.46191621396766,0.691350401401325
0.9062499999999996,0.25,0.0,-0.46194705818482,-0.3086500627248922
0.75,0.0,0.0,-7.023513468273513e-09,-2.616264926177258e-09
1.0,0.96875,0.0,-0.1913610928060426,0.961938598016426
0.7187499999999999,0.09375,0.0,0.6532666952242873,-0.2705844749502878
0.5625000000000001,0.125,0.0,0.8535443382773389,0.3535803662164359
0.6249999999999991,0.937499999999999,0.0,0.1464435209966915,0.3535586401924581
0.4062499999999999,0.3437499999999998,0.0,-0.9238856200563637,2.171828936610243e-05
0.03125,0.1249999999999999,0.0,0.6913286739371607,0.4619604084475783
0.9062499999999992,0.4062499999999998,0.0,-0.9238713485252852,0.3826949494898182
0.6249999999999991,0.8437499999999993,0.0,0.0380604836338901,-0.1913468709835999
0.8749999999999984,0.7499999999999998,0.0,-0.5000111440775836,-0.4999857071569358
0.09375,0.4374999999999996,0.0,0.1083787849860037,0.5449042549458091
1.0,0.21875,0.0,0.1913446392670013,0.0380619757114918
1.0,0.09375,0.0,0.4619162139676594,0.6913504014013241
0.5624999999999997,0.4999999999999996,0.0,0.3535279241391233,0.8535660602541209
0.4687499999999998,0.4374999999999998,0.0,-0.5449027566598693,0.8154924498667172
0.5937499999999996,0.5312499999999998,0.0,0.6532577065727744,0.6533011434601006
0.9687499999999996,0.1874999999999999,0.0,0.1622115332694101,0.1083878960641195
0.9374999999999984,0.8125000000000001,0.0,-0.7071172827781549,1.2718778177687254e-05
0.656249999999999,0.8749999999999993,0.0,-0.0380619757114895,-0.1913446392670013
0.9375,0.0,0.0,-0.3535586387739414,0.8535353392078308
0.9687499999999984,0.71875,0.0,-2.199437365918098e-09,-4.618219775508093e-09
0.6874999999999994,0.25,0.0,0.3535459132900554,-0.853566065493396
0.09375,0.4999999999999996,0.0,0.4619198289029944,0.6913557902831509
0.906249999999999,0.3749999999999999,0.0,-0.9619385980164828,0.1913610928060398
0.0937499999999999,0.2499999999999999,0.0,0.4619530712043372,-0.3086645662352597
0.0312499999999999,1.0,0.0,0.1913136293694214,0.9619461026875494
0.7499999999999987,0.9062499999999992,0.0,-0.4619416698023971,-0.3086464479020982
0.0625,0.0,0.0,0.3535279241391272,0.8535660602541196
0.0937499999999999,0.7187499999999988,0.0,0.6532974204350337,-0.2705971950881463
0.3437499999999998,0.6249999999999993,0.0,0.0380582522365536,-0.1913356374969916
0.1874999999999999,0.8437499999999986,0.0,-0.1083968985874782,-0.5449006447407984
0.1249999999999999,0.3749999999999997,0.0,2.6228955417048582e-09,7.023334401613461e-09
0.2187499999999999,0.4687499999999995,0.0,-2.204421172126527e-09,-4.615209349758937e-09
0.4687499999999995,0.9687499999999988,0.0,-0.3826949494898362,0.923871348525278
0.5624999999999994,0.9374999999999988,0.0,-1.2718778192287312e-05,0.7071172827781453
1.0,0.5625,0.0,0.3535241889634255,0.8535570637610875
0.9374999999999986,0.6874999999999999,0.0,2.621276577354944e-09,-2.617883305684661e-09
0.9062499999999984,0.7812499999999999,0.0,-0.6532921487763027,-0.2705844813526417
0.65625,0.0,0.0,0.461929565483919,0.3086645609959731
1.0,0.0,0.0,-2.544821157201072e-05,0.9999968471986004
0.5,0.0,0.0,-2.544821157378776e-05,0.9999968471986248
0.25,0.2812499999999999,0.0,-0.1913700963710947,-0.961934873797738
0.9062499999999992,0.1875,0.0,-0.1083863988817844,-0.1622093018827745
0.2499999999999999,0.4374999999999996,0.0,-0.3535496444830249,-0.1464397855929433
0.3124999999999998,0.6874999999999991,0.0,-1.2718142434771208e-05,-0.7070918265715433
0.03125,0.624999999999999,0.0,0.6913286739371607,0.4619604084475845
0.6562499999999991,0.8437499999999993,0.0,-3.7284253033079614e-06,-0.3826912202806887
0.9374999999999982,0.8437499999999997,0.0,-0.8155014523900689,0.1622274148331299
0.0,0.3749999999999996,0.0,-0.5000111537230033,0.500011153723002
0.7499999999999996,0.3124999999999999,0.0,-0.3535803662164332,-0.8535443382773389
0.4374999999999998,0.5624999999999996,0.0,-1.272709854097398e-05,0.707091830288405
0.0,0.1249999999999999,0.0,0.4999856965446071,0.5000111527511163
0.7187499999999994,0.4374999999999999,0.0,-0.1622107937177123,-0.1083841725608785
0.125,0.656249999999999,0.0,0.9619461079267828,-0.1913233639355062
0.25,0.1874999999999999,0.0,0.353536918999409,-0.853544339450497
0.7187499999999998,0.1874999999999999,0.0,0.5448840236255811,-0.8154887263635092
0.5937499999999993,0.8124999999999993,0.0,0.1083895601198105,-0.1622169210172427
0.3125000000000001,0.1874999999999999,0.0,-1.2718142439878312e-05,-0.7070918265715458
0.6874999999999992,0.5937499999999998,0.0,0.8154797249259201,-0.1621949126011866
0.5624999999999993,0.8437499999999992,0.0,-0.1083900136686602,0.1622166401852417
0.90625,0.0,0.0,-0.4619332881854592,0.6913232828122586
0.03125,0.4062499999999996,0.0,-0.270609921513886,0.6532921554251371
0.03125,0.6874999999999988,0.0,0.5449006447407954,0.1083968985874874
0.0,0.6874999999999988,0.0,0.3535549093229708,0.1464525110766613
0.3124999999999998,1.0,0.0,-0.3535406500701539,0.1464435157576969
0.3749999999999998,0.4374999999999998,0.0,-0.8535353392077512,0.3535586387738987
0.8437499999999991,0.4374999999999998,0.0,-0.8154743321092731,0.1622220260559441
0.0624999999999999,0.7812499999999986,0.0,0.162216921017252,-0.1083895601198126
0.7499999999999999,0.09375,0.0,0.4619259509477944,-0.3086464484563163
0.125,0.03125,0.0,0.6913232880511385,0.4619567941899974
0.25,0.1249999999999999,0.0,0.4999856975164055,-0.4999856975164053
0.9062499999999988,0.6875000000000001,0.0,-0.1083863988817862,-0.1622093018827788
0.6874999999999994,0.3124999999999998,0.0,-1.2729108145471944e-05,-0.7071172776871807
1.0,0.53125,0.0,0.1913121326934468,0.9619385973010184
0.4999999999999994,0.9687499999999988,0.0,-0.1913610928060567,0.9619385980164774
0.4374999999999996,0.7812499999999991,0.0,-0.5449042549458066,-0.1083787849860093
0.25,0.0937499999999999,0.0,0.4619259509477931,-0.3086464484563163
0.59375,0.0625,0.0,0.8154706082399943,0.5449208752755439
0.937499999999998,1.0,0.0,-0.3535586387738698,0.8535353392076579
0.6249999999999996,0.4374999999999996,0.0,0.1464435209966948,0.3535586401924581
0.6562499999999992,0.6874999999999996,0.0,0.8154999599971811,-0.5448915281514123
0.906249999999998,0.9687499999999998,0.0,-0.6532704249752044,0.6532704249751866
0.2812499999999998,0.8749999999999987,0.0,-0.6913504014013231,-0.461916213967668
0.6249999999999998,0.1874999999999999,0.0,0.8535660654933984,-0.3535459132900516
0.8437499999999987,0.7812499999999998,0.0,-0.6533011434600922,-0.6532577065727856
0.4062499999999998,0.4999999999999996,0.0,-0.4619332881854158,0.6913232828121978
0.9687499999999988,0.5,0.0,-0.1913588605973909,0.9619273644141948
0.2812499999999999,0.5937499999999993,0.0,0.270588194114519,-0.2705881941145163
0.5624999999999994,0.7499999999999993,0.0,0.3535639052338605,-0.1464487805976359
0.5624999999999999,0.1874999999999999,0.0,0.7071172776871815,1.2729108149579656e-05
0.15625,0.2499999999999999,0.0,0.4619433338796966,-0.6913557955224572
0.40625,0.0625,0.0,-0.108389392744733,0.5448786319246737
0.4062499999999998,0.5624999999999996,0.0,-0.1083893927447357,0.544878631924674
0.2812499999999999,0.2187499999999998,0.0,-2.171859788234872e-05,-0.9238676253289092
0.1562499999999999,0.9062499999999982,0.0,4.618211781364515e-09,2.199417964034392e-09
0.8125,0.0,0.0,-0.3535406500701815,0.1464435157577067
0.09375,0.3437499999999998,0.0,-2.2003492268310064e-09,9.022885025391777e-09
0.7499999999999994,0.2187499999999999,0.0,0.1913211330893358,-0.9619348745132876
0.8437499999999999,0.09375,0.0,-2.203496474461125e-09,9.018231382734138e-09
0.8437499999999993,0.1875,0.0,-0.1083932832570652,-0.5448825274815711
0.2812499999999999,0.6249999999999993,0.0,0.308646448456317,-0.4619259509477893
0.4999999999999999,0.1249999999999999,0.0,0.4999856965446059,0.5000111527511157
0.6249999999999992,0.7812499999999994,0.0,0.3086645662352632,-0.461953071204333
0.8749999999999991,0.4374999999999999,0.0,-0.8535353392077507,0.3535586387738949
0.3437499999999998,0.7812499999999989,0.0,-0.6533011434600898,-0.6532577065727815
0.656249999999999,0.9374999999999992,0.0,0.1083856698083993,0.1622130253860236
0.09375,0.03125,0.0,0.6532577065727775,0.6533011434600974
0.6874999999999996,0.3749999999999999,0.0,-0.1464525110766517,-0.3535549093229563
0.5312499999999997,0.4374999999999998,0.0,-0.1622274148331429,0.8155014523900612
0.6249999999999994,0.5937499999999997,0.0,0.9619273696532752,0.1913685986172622
0.8749999999999996,0.25,0.0,-0.5000111440775854,-0.4999857071569287
0.6562499999999989,1.0,0.0,0.4619295654838697,0.3086645609959402
0.8124999999999987,0.7812499999999997,0.0,-0.5449208752755351,-0.8154706082400021
0.8749999999999998,0.09375,0.0,-0.0380597440821957,0.1913353566641015
0.4999999999999996,0.8749999999999991,0.0,-0.500011153722998,0.5000111537229903
0.46875,0.0624999999999999,0.0,0.1621890673063376,0.8154855646901604
0.4374999999999998,0.4687499999999996,0.0,-0.5448952516547294,0.815481216484566
0.1562499999999999,0.8124999999999984,0.0,0.1083826748115385,-0.5449081502050904
0.46875,0.0,0.0,-0.1913588605973881,0.961927364414208
0.2187499999999998,0.7187499999999987,0.0,0.3826695029262477,-0.9238818962463152
0.3437499999999998,0.6874999999999991,0.0,-0.1083932832570621,-0.5448825274815642
0.25,0.03125,0.0,0.1913356374969947,-0.0380582522365531
0.34375,0.09375,0.0,-2.203496807445144e-09,9.018232215193445e-09
0.4062499999999999,0.1562499999999999,0.0,4.615208295017388e-09,2.204418674185585e-09
1.0,0.78125,0.0,-0.1913465901934448,0.0380619757398083
0.6562499999999993,0.5937499999999997,0.0,0.9238676253289104,2.171859788970394e-05
0.1562499999999999,0.5312499999999994,0.0,0.653266702212668,0.2706099142790305
0.2812499999999999,0.718749999999999,0.0,-2.171859787688149e-05,-0.9238676253289072
0.0625,0.4999999999999996,0.0,0.3535279241391248,0.8535660602541191
0.9062499999999996,0.21875,0.0,-0.2706009193322361,-0.2705934767295786
0.968749999999998,0.96875,0.0,-0.382694949489839,0.9238713485252764
0.8124999999999994,0.3437499999999999,0.0,-0.8155083356969758,-0.5448644086472325
0.2187499999999999,0.5312499999999994,0.0,0.3826732234011545,3.721104832421264e-06
1.0,0.84375,0.0,-0.4619506728418611,0.3086681759205293
0.3124999999999999,0.2187499999999999,0.0,-0.1622296460877021,-0.8154774935482766
0.7187499999999991,0.7499999999999996,0.0,0.19132336393552,-0.9619461079267778
0.0,1.0,0.0,-2.544821157201072e-05,0.9999968471986004
0.1562499999999999,0.7187499999999989,0.0,0.6532884245322436,-0.6532884245322335
0.0312499999999999,0.5312499999999993,0.0,0.3826515070532883,0.9238893451415338
0.46875,0.03125,0.0,-2.1723884243148888e-05,0.9238676222793484
0.4687499999999998,0.3124999999999999,0.0,-0.5449057521425732,0.1083947810569988
0.9062499999999992,0.4999999999999999,0.0,-0.4619332881854158,0.6913232828121931
0.3437499999999997,0.9374999999999988,0.0,-0.8154743321092799,0.1622220260559424
0.125,0.4374999999999996,0.0,0.1464435209966948,0.3535586401924554
0.53125,0.0,0.0,0.1913136293694256,0.9619461026875812
0.4374999999999999,0.1562499999999999,0.0,0.1083841725608791,0.1622107937177153
0.1562499999999999,0.6874999999999991,0.0,0.8154999599971812,-0.5448915281514144
0.8124999999999983,1.0,0.0,-0.353540650070125,0.1464435157576833
0.8124999999999986,0.7499999999999998,0.0,-0.3535766302702526,-0.8535353444467544
0.5937499999999994,0.6874999999999996,0.0,0.8155068448194512,-0.1622002985916034
